State,Type,County,Violent crime,Property crime
TEXAS,Non-Metro,Hardeman,7.00,98.00
TEXAS,Non-Metro,Harrison,112.00,590.00
TEXAS,Non-Metro,Hartley,9.00,34.00
TEXAS,Non-Metro,Haskell,2.00,15.00
TEXAS,Non-Metro,Hemphill,14.00,42.00
TEXAS,Non-Metro,Henderson,168.00,1324.00
TEXAS,Non-Metro,Hill,5.00,377.00
TEXAS,Non-Metro,Hockley,5.00,88.00
TEXAS,Non-Metro,Hood,86.00,710.00
TEXAS,Non-Metro,Hopkins,12.00,131.00
TEXAS,Non-Metro,Houston,14.00,209.00
TEXAS,Non-Metro,Howard,22.00,167.00
TEXAS,Non-Metro,Hudspeth,10.00,44.00
TEXAS,Non-Metro,Hutchinson,16.00,135.00
TEXAS,Non-Metro,Jack,7.00,42.00
TEXAS,Non-Metro,Jackson,18.00,69.00
TEXAS,Non-Metro,Jasper,80.00,306.00
TEXAS,Non-Metro,Jeff Davis,5.00,9.00
TEXAS,Non-Metro,Jim Hogg,10.00,25.00
TEXAS,Non-Metro,Jim Wells,79.00,326.00
TEXAS,Non-Metro,Karnes,17.00,140.00
TEXAS,Non-Metro,Kenedy,0.00,4.00
TEXAS,Non-Metro,Kent,2.00,21.00
TEXAS,Non-Metro,Kerr,33.00,364.00
TEXAS,Non-Metro,Kimble,3.00,14.00
TEXAS,Non-Metro,King,1.00,4.00
TEXAS,Non-Metro,Kinney,7.00,11.00
TEXAS,Non-Metro,Kleberg,6.00,185.00
TEXAS,Non-Metro,Knox,0.00,17.00
TEXAS,Non-Metro,Lamar,30.00,377.00
TEXAS,Non-Metro,Lamb,14.00,114.00
TEXAS,Non-Metro,La Salle,13.00,60.00
TEXAS,Non-Metro,Lavaca,7.00,65.00
TEXAS,Non-Metro,Lee,22.00,117.00
TEXAS,Non-Metro,Leon,19.00,177.00
TEXAS,Non-Metro,Limestone,81.00,374.00
TEXAS,Non-Metro,Lipscomb,0.00,16.00
TEXAS,Non-Metro,Live Oak,3.00,71.00
TEXAS,Non-Metro,Llano,11.00,312.00
TEXAS,Non-Metro,Loving,0.00,0.00
TEXAS,Non-Metro,Lynn,2.00,27.00
TEXAS,Non-Metro,Madison,23.00,139.00
TEXAS,Non-Metro,Marion,48.00,239.00
TEXAS,Non-Metro,Martin,1.00,36.00
TEXAS,Non-Metro,Mason,2.00,35.00
TEXAS,Non-Metro,Matagorda,44.00,332.00
TEXAS,Non-Metro,Maverick,73.00,464.00
TEXAS,Non-Metro,McCulloch,2.00,39.00
TEXAS,Non-Metro,McMullen,2.00,6.00
TEXAS,Non-Metro,Menard,1.00,8.00
TEXAS,Non-Metro,Milam,11.00,186.00
TEXAS,Non-Metro,Mills,2.00,53.00
TEXAS,Non-Metro,Mitchell,1.00,26.00
TEXAS,Non-Metro,Montague,14.00,210.00
TEXAS,Non-Metro,Moore,2.00,77.00
TEXAS,Non-Metro,Morris,41.00,125.00
TEXAS,Non-Metro,Motley,2.00,19.00
TEXAS,Non-Metro,Nacogdoches,73.00,504.00
TEXAS,Non-Metro,Navarro,47.00,603.00
TEXAS,Non-Metro,Newton,10.00,139.00
TEXAS,Non-Metro,Nolan,8.00,62.00
TEXAS,Non-Metro,Ochiltree,6.00,33.00
TEXAS,Non-Metro,Oldham,2.00,17.00
TEXAS,Non-Metro,Palo Pinto,30.00,191.00
TEXAS,Non-Metro,Panola,30.00,247.00
TEXAS,Non-Metro,Parmer,1.00,42.00
TEXAS,Non-Metro,Pecos,9.00,35.00
TEXAS,Non-Metro,Polk,70.00,741.00
TEXAS,Non-Metro,Presidio,4.00,9.00
TEXAS,Non-Metro,Rains,17.00,119.00
TEXAS,Non-Metro,Reagan,2.00,7.00
TEXAS,Non-Metro,Real,5.00,12.00
TEXAS,Non-Metro,Red River,19.00,132.00
TEXAS,Non-Metro,Reeves,13.00,81.00
TEXAS,Non-Metro,Refugio,8.00,33.00
TEXAS,Non-Metro,Roberts,3.00,25.00
TEXAS,Non-Metro,Runnels,0.00,26.00
TEXAS,Non-Metro,Sabine,26.00,68.00
TEXAS,Non-Metro,San Augustine,17.00,107.00
TEXAS,Non-Metro,San Saba,9.00,15.00
TEXAS,Non-Metro,Schleicher,1.00,11.00
TEXAS,Non-Metro,Scurry,4.00,90.00
TEXAS,Non-Metro,Shackelford,4.00,36.00
TEXAS,Non-Metro,Shelby,36.00,270.00
TEXAS,Non-Metro,Sherman,0.00,0.00
TEXAS,Non-Metro,Somervell,7.00,95.00
TEXAS,Non-Metro,Starr,113.00,418.00
TEXAS,Non-Metro,Stephens,8.00,55.00
TEXAS,Non-Metro,Sterling,3.00,15.00
TEXAS,Non-Metro,Stonewall,5.00,10.00
TEXAS,Non-Metro,Sutton,0.00,7.00
TEXAS,Non-Metro,Swisher,7.00,30.00
TEXAS,Non-Metro,Terrell,4.00,30.00
TEXAS,Non-Metro,Terry,1.00,44.00
TEXAS,Non-Metro,Throckmorton,0.00,5.00
TEXAS,Non-Metro,Titus,51.00,281.00
TEXAS,Non-Metro,Trinity,15.00,257.00
TEXAS,Non-Metro,Tyler,93.00,401.00
TEXAS,Non-Metro,Upton,2.00,20.00
TEXAS,Non-Metro,Uvalde,28.00,161.00
TEXAS,Non-Metro,Val Verde,14.00,167.00
TEXAS,Non-Metro,Van Zandt,88.00,699.00
TEXAS,Non-Metro,Walker,87.00,467.00
TEXAS,Non-Metro,Ward,10.00,71.00
TEXAS,Non-Metro,Washington,27.00,196.00
TEXAS,Non-Metro,Wharton,54.00,358.00
TEXAS,Non-Metro,Wheeler,12.00,49.00
TEXAS,Non-Metro,Wilbarger,1.00,21.00
TEXAS,Non-Metro,Willacy,66.00,291.00
TEXAS,Non-Metro,Winkler,5.00,31.00
TEXAS,Non-Metro,Wood,22.00,469.00
TEXAS,Non-Metro,Yoakum,7.00,39.00
TEXAS,Non-Metro,Young,8.00,96.00
TEXAS,Non-Metro,Zapata,37.00,279.00
TEXAS,Non-Metro,Zavala,22.00,73.00
UTAH,Metro,Cache,21.00,388.00
UTAH,Metro,Davis,21.00,287.00
UTAH,Metro,Juab,5.00,78.00
UTAH,Metro,Morgan,7.00,68.00
UTAH,Metro,Salt Lake ,561.00,7577.00
UTAH,Metro,Summit,16.00,530.00
UTAH,Metro,Tooele,24.00,145.00
UTAH,Metro,Utah,13.00,312.00
UTAH,Metro,Washington,15.00,154.00
UTAH,Metro,Weber,36.00,1277.00
UTAH,Non-Metro,Beaver,4.00,32.00
UTAH,Non-Metro,Box Elder,10.00,184.00
UTAH,Non-Metro,Carbon,6.00,140.00
UTAH,Non-Metro,Daggett,0.00,19.00
UTAH,Non-Metro,Duchesne,15.00,170.00
UTAH,Non-Metro,Emery,1.00,87.00
UTAH,Non-Metro,Grand,2.00,72.00
UTAH,Non-Metro,Iron,24.00,188.00
UTAH,Non-Metro,Millard,16.00,232.00
UTAH,Non-Metro,Rich,2.00,46.00
UTAH,Non-Metro,San Juan,7.00,40.00
UTAH,Non-Metro,Sevier,14.00,151.00
UTAH,Non-Metro,Uintah,29.00,311.00
UTAH,Non-Metro,Wasatch,7.00,118.00
UTAH,Non-Metro,Wayne,5.00,17.00
VERMONT,Metro,Franklin,4.00,199.00
VERMONT,Metro,Grand Isle,0.00,71.00
VERMONT,Non-Metro,Addison,0.00,0.00
VERMONT,Non-Metro,Bennington,2.00,3.00
VERMONT,Non-Metro,Lamoille,5.00,136.00
VERMONT,Non-Metro,Orange,5.00,67.00
VERMONT,Non-Metro,Orleans,0.00,43.00
VERMONT,Non-Metro,Rutland,1.00,74.00
VERMONT,Non-Metro,Washington,0.00,0.00
VERMONT,Non-Metro,Windham,0.00,10.00
VIRGINIA,Metro,Albemarle,126.00,1803.00
VIRGINIA,Metro,Amelia,21.00,156.00
VIRGINIA,Metro,Amherst,29.00,461.00
VIRGINIA,Metro,Appomattox,21.00,96.00
VIRGINIA,Metro,Arlington,329.00,4419.00
VIRGINIA,Metro,Bedford,244.00,735.00
VIRGINIA,Metro,Botetourt,26.00,348.00
VIRGINIA,Metro,Campbell,69.00,713.00
VIRGINIA,Metro,Caroline,44.00,428.00
VIRGINIA,Metro,Charles City,7.00,34.00
VIRGINIA,Metro,Chesterfield,479.00,6980.00
VIRGINIA,Metro,Clarke,18.00,142.00
VIRGINIA,Metro,Craig,0.00,18.00
VIRGINIA,Metro,Cumberland,12.00,40.00
VIRGINIA,Metro,Dinwiddie,49.00,471.00
VIRGINIA,Metro,Fairfax,953.00,15523.00
VIRGINIA,Metro,Fauquier,42.00,597.00
VIRGINIA,Metro,Fluvanna,17.00,269.00
VIRGINIA,Metro,Franklin,33.00,604.00
VIRGINIA,Metro,Frederick,93.00,1512.00
VIRGINIA,Metro,Giles,12.00,144.00
VIRGINIA,Metro,Gloucester,18.00,583.00
VIRGINIA,Metro,Goochland,20.00,183.00
VIRGINIA,Metro,Greene,50.00,241.00
VIRGINIA,Metro,Hanover,53.00,930.00
VIRGINIA,Metro,Henrico,498.00,7593.00
VIRGINIA,Metro,Isle of Wight,32.00,440.00
VIRGINIA,Metro,James City,63.00,964.00
VIRGINIA,Metro,King and Queen,14.00,65.00
VIRGINIA,Metro,King William,8.00,90.00
VIRGINIA,Metro,Loudoun,187.00,2786.00
VIRGINIA,Metro,Mathews,7.00,90.00
VIRGINIA,Metro,Montgomery,39.00,580.00
VIRGINIA,Metro,Nelson,10.00,218.00
VIRGINIA,Metro,New Kent,18.00,278.00
VIRGINIA,Metro,Pittsylvania,46.00,696.00
VIRGINIA,Metro,Powhatan,12.00,246.00
VIRGINIA,Metro,Prince George,27.00,488.00
VIRGINIA,Metro,Prince William,623.00,7419.00
VIRGINIA,Metro,Pulaski,52.00,664.00
VIRGINIA,Metro,Roanoke,98.00,1186.00
VIRGINIA,Metro,Rockingham,40.00,279.00
VIRGINIA,Metro,Scott,17.00,427.00
VIRGINIA,Metro,Spotsylvania,262.00,2370.00
VIRGINIA,Metro,Stafford,208.00,2085.00
VIRGINIA,Metro,Surry,21.00,59.00
VIRGINIA,Metro,Sussex,19.00,170.00
VIRGINIA,Metro,Warren,11.00,341.00
VIRGINIA,Metro,Washington,40.00,972.00
VIRGINIA,Metro,York,84.00,1201.00
VIRGINIA,Non-Metro,Accomack,53.00,467.00
VIRGINIA,Non-Metro,Alleghany,8.00,168.00
VIRGINIA,Non-Metro,Augusta,75.00,745.00
VIRGINIA,Non-Metro,Bath,1.00,38.00
VIRGINIA,Non-Metro,Bland,3.00,30.00
VIRGINIA,Non-Metro,Brunswick,18.00,127.00
VIRGINIA,Non-Metro,Buchanan,31.00,422.00
VIRGINIA,Non-Metro,Buckingham,28.00,203.00
VIRGINIA,Non-Metro,Carroll,28.00,435.00
VIRGINIA,Non-Metro,Charlotte,13.00,117.00
VIRGINIA,Non-Metro,Culpeper,21.00,312.00
VIRGINIA,Non-Metro,Dickenson,15.00,175.00
VIRGINIA,Non-Metro,Essex,5.00,46.00
VIRGINIA,Non-Metro,Floyd,10.00,161.00
VIRGINIA,Non-Metro,Grayson,20.00,120.00
VIRGINIA,Non-Metro,Greensville,18.00,148.00
VIRGINIA,Non-Metro,Halifax,35.00,458.00
VIRGINIA,Non-Metro,Henry,155.00,1044.00
VIRGINIA,Non-Metro,Highland,1.00,12.00
VIRGINIA,Non-Metro,King George,26.00,397.00
VIRGINIA,Non-Metro,Lancaster,8.00,122.00
VIRGINIA,Non-Metro,Lee,30.00,255.00
VIRGINIA,Non-Metro,Lunenburg,15.00,110.00
VIRGINIA,Non-Metro,Madison,7.00,105.00
VIRGINIA,Non-Metro,Mecklenburg,39.00,366.00
VIRGINIA,Non-Metro,Middlesex,12.00,149.00
VIRGINIA,Non-Metro,Northampton,12.00,187.00
VIRGINIA,Non-Metro,Northumberland,14.00,117.00
VIRGINIA,Non-Metro,Nottoway,3.00,69.00
VIRGINIA,Non-Metro,Orange,17.00,177.00
VIRGINIA,Non-Metro,Page,17.00,227.00
VIRGINIA,Non-Metro,Patrick,22.00,297.00
VIRGINIA,Non-Metro,Prince Edward,13.00,109.00
VIRGINIA,Non-Metro,Rappahannock,4.00,60.00
VIRGINIA,Non-Metro,Richmond,9.00,52.00
VIRGINIA,Non-Metro,Rockbridge,8.00,280.00
VIRGINIA,Non-Metro,Russell,21.00,275.00
VIRGINIA,Non-Metro,Shenandoah,18.00,369.00
VIRGINIA,Non-Metro,Smyth,22.00,327.00
VIRGINIA,Non-Metro,Southampton,27.00,296.00
VIRGINIA,Non-Metro,Tazewell,19.00,569.00
VIRGINIA,Non-Metro,Westmoreland,6.00,100.00
VIRGINIA,Non-Metro,Wise,36.00,393.00
VIRGINIA,Non-Metro,Wythe,16.00,220.00
WASHINGTON,Metro,Asotin,16.00,170.00
WASHINGTON,Metro,Benton,58.00,561.00
WASHINGTON,Metro,Chelan,37.00,867.00
WASHINGTON,Metro,Clark,239.00,4288.00
WASHINGTON,Metro,Cowlitz,102.00,583.00
WASHINGTON,Metro,Franklin,18.00,186.00
WASHINGTON,Metro,King,471.00,6242.00
WASHINGTON,Metro,Kitsap,628.00,3503.00
WASHINGTON,Metro,Pierce,1134.00,9533.00
WASHINGTON,Metro,Skagit,116.00,1443.00
WASHINGTON,Metro,Skamania,10.00,222.00
WASHINGTON,Metro,Snohomish,487.00,5445.00
WASHINGTON,Metro,Spokane,155.00,3834.00
WASHINGTON,Metro,Thurston,335.00,2935.00
WASHINGTON,Metro,Whatcom,126.00,1355.00
WASHINGTON,Metro,Yakima,128.00,2357.00
WASHINGTON,Non-Metro,Adams,23.00,321.00
WASHINGTON,Non-Metro,Clallam,63.00,653.00
WASHINGTON,Non-Metro,Columbia,4.00,193.00
WASHINGTON,Non-Metro,Ferry,8.00,32.00
WASHINGTON,Non-Metro,Garfield,3.00,54.00
WASHINGTON,Non-Metro,Grant,93.00,1661.00
WASHINGTON,Non-Metro,Grays Harbor,32.00,482.00
WASHINGTON,Non-Metro,Island,40.00,547.00
WASHINGTON,Non-Metro,Jefferson,44.00,380.00
WASHINGTON,Non-Metro,Kittitas,14.00,484.00
WASHINGTON,Non-Metro,Klickitat,3.00,167.00
WASHINGTON,Non-Metro,Lewis,48.00,729.00
WASHINGTON,Non-Metro,Lincoln,6.00,127.00
WASHINGTON,Non-Metro,Mason,108.00,1705.00
WASHINGTON,Non-Metro,Okanogan,33.00,351.00
WASHINGTON,Non-Metro,Pacific,22.00,439.00
WASHINGTON,Non-Metro,Pend Oreille,16.00,422.00
WASHINGTON,Non-Metro,San Juan,14.00,187.00
WASHINGTON,Non-Metro,Stevens,46.00,818.00
WASHINGTON,Non-Metro,Wahkiakum,2.00,31.00
WASHINGTON,Non-Metro,Walla Walla,31.00,342.00
WASHINGTON,Non-Metro,Whitman,5.00,127.00
WEST VIRGINIA,Metro,Berkeley,68.00,757.00
WEST VIRGINIA,Metro,Boone,14.00,68.00
WEST VIRGINIA,Metro,Brooke,3.00,124.00
WEST VIRGINIA,Metro,Cabell,44.00,864.00
WEST VIRGINIA,Metro,Hampshire,35.00,113.00
WEST VIRGINIA,Metro,Jefferson,34.00,350.00
WEST VIRGINIA,Metro,Kanawha,240.00,1390.00
WEST VIRGINIA,Metro,Marshall,8.00,234.00
WEST VIRGINIA,Metro,Mineral,44.00,39.00
WEST VIRGINIA,Metro,Monongalia,,476.00
WEST VIRGINIA,Metro,Morgan,15.00,169.00
WEST VIRGINIA,Metro,Ohio,,113.00
WEST VIRGINIA,Metro,Preston,,231.00
WEST VIRGINIA,Metro,Putnam,41.00,180.00
WEST VIRGINIA,Metro,Wirt,15.00,36.00
WEST VIRGINIA,Metro,Wood,204.00,333.00
WEST VIRGINIA,Non-Metro,Barbour,6.00,12.00
WEST VIRGINIA,Non-Metro,Braxton,18.00,25.00
WEST VIRGINIA,Non-Metro,Fayette,61.00,337.00
WEST VIRGINIA,Non-Metro,Grant,10.00,27.00
WEST VIRGINIA,Non-Metro,Hardy,3.00,32.00
WEST VIRGINIA,Non-Metro,Harrison,55.00,339.00
WEST VIRGINIA,Non-Metro,Jackson,8.00,40.00
WEST VIRGINIA,Non-Metro,Lewis,11.00,12.00
WEST VIRGINIA,Non-Metro,Logan,,76.00
WEST VIRGINIA,Non-Metro,Mason,6.00,148.00
WEST VIRGINIA,Non-Metro,McDowell,28.00,114.00
WEST VIRGINIA,Non-Metro,Mercer,69.00,605.00
WEST VIRGINIA,Non-Metro,Monroe,2.00,15.00
WEST VIRGINIA,Non-Metro,Nicholas,,248.00
WEST VIRGINIA,Non-Metro,Raleigh,105.00,664.00
WEST VIRGINIA,Non-Metro,Randolph,40.00,59.00
WEST VIRGINIA,Non-Metro,Ritchie,6.00,44.00
WEST VIRGINIA,Non-Metro,Roane,0.00,0.00
WEST VIRGINIA,Non-Metro,Tyler,0.00,1.00
WEST VIRGINIA,Non-Metro,Upshur,3.00,37.00
WEST VIRGINIA,Non-Metro,Wyoming,31.00,299.00
WISCONSIN,Metro,Brown,44.00,1028.00
WISCONSIN,Metro,Calumet,12.00,335.00
WISCONSIN,Metro,Chippewa,42.00,318.00
WISCONSIN,Metro,Columbia,30.00,365.00
WISCONSIN,Metro,Dane,66.00,980.00
WISCONSIN,Metro,Douglas,8.00,317.00
WISCONSIN,Metro,Eau Claire,17.00,208.00
WISCONSIN,Metro,Fond du Lac,26.00,287.00
WISCONSIN,Metro,Iowa,20.00,197.00
WISCONSIN,Metro,Kenosha,37.00,810.00
WISCONSIN,Metro,Kewaunee,5.00,87.00
WISCONSIN,Metro,La Crosse,14.00,218.00
WISCONSIN,Metro,Marathon,19.00,442.00
WISCONSIN,Metro,Milwaukee,10.00,28.00
WISCONSIN,Metro,Oconto,5.00,476.00
WISCONSIN,Metro,Outagamie,37.00,505.00
WISCONSIN,Metro,Pierce,17.00,190.00
WISCONSIN,Metro,Racine,15.00,616.00
WISCONSIN,Metro,Rock,35.00,549.00
WISCONSIN,Metro,Sheboygan,55.00,556.00
WISCONSIN,Metro,St. Croix,26.00,417.00
WISCONSIN,Metro,Waukesha,49.00,854.00
WISCONSIN,Metro,Winnebago,28.00,362.00
WISCONSIN,Non-Metro,Adams,25.00,357.00
WISCONSIN,Non-Metro,Ashland,13.00,36.00
WISCONSIN,Non-Metro,Barron,4.00,224.00
WISCONSIN,Non-Metro,Bayfield,21.00,219.00
WISCONSIN,Non-Metro,Buffalo,1.00,51.00
WISCONSIN,Non-Metro,Burnett,18.00,204.00
WISCONSIN,Non-Metro,Clark,92.00,229.00
WISCONSIN,Non-Metro,Dodge,24.00,232.00
WISCONSIN,Non-Metro,Door,4.00,147.00
WISCONSIN,Non-Metro,Dunn,13.00,163.00
WISCONSIN,Non-Metro,Florence,9.00,127.00
WISCONSIN,Non-Metro,Forest,4.00,181.00
WISCONSIN,Non-Metro,Grant,28.00,299.00
WISCONSIN,Non-Metro,Green,11.00,223.00
WISCONSIN,Non-Metro,Green Lake,4.00,92.00
WISCONSIN,Non-Metro,Iron,14.00,69.00
WISCONSIN,Non-Metro,Jackson,10.00,233.00
WISCONSIN,Non-Metro,Jefferson,35.00,422.00
WISCONSIN,Non-Metro,Juneau,37.00,310.00
WISCONSIN,Non-Metro,Lafayette,2.00,167.00
WISCONSIN,Non-Metro,Langlade,8.00,264.00
WISCONSIN,Non-Metro,Lincoln,8.00,131.00
WISCONSIN,Non-Metro,Manitowoc,27.00,172.00
WISCONSIN,Non-Metro,Marinette,17.00,512.00
WISCONSIN,Non-Metro,Marquette,4.00,184.00
WISCONSIN,Non-Metro,Menominee,3.00,59.00
WISCONSIN,Non-Metro,Monroe,15.00,225.00
WISCONSIN,Non-Metro,Oneida,10.00,264.00
WISCONSIN,Non-Metro,Pepin,1.00,21.00
WISCONSIN,Non-Metro,Polk,102.00,376.00
WISCONSIN,Non-Metro,Portage,23.00,278.00
WISCONSIN,Non-Metro,Price,6.00,132.00
WISCONSIN,Non-Metro,Rusk,13.00,140.00
WISCONSIN,Non-Metro,Sauk,20.00,568.00
WISCONSIN,Non-Metro,Sawyer,21.00,377.00
WISCONSIN,Non-Metro,Shawano,14.00,418.00
WISCONSIN,Non-Metro,Taylor,5.00,152.00
WISCONSIN,Non-Metro,Trempealeau,4.00,153.00
WISCONSIN,Non-Metro,Vilas,11.00,197.00
WISCONSIN,Non-Metro,Walworth,14.00,301.00
WISCONSIN,Non-Metro,Washburn,16.00,211.00
WISCONSIN,Non-Metro,Waupaca,18.00,497.00
WISCONSIN,Non-Metro,Waushara,16.00,351.00
WISCONSIN,Non-Metro,Wood,2.00,161.00
WYOMING,Metro,Laramie,47.00,493.00
WYOMING,Metro,Natrona,15.00,279.00
WYOMING,Non-Metro,Albany,8.00,74.00
WYOMING,Non-Metro,Big Horn,11.00,22.00
WYOMING,Non-Metro,Campbell,18.00,284.00
WYOMING,Non-Metro,Carbon,4.00,48.00
WYOMING,Non-Metro,Converse,17.00,47.00
WYOMING,Non-Metro,Crook,2.00,51.00
WYOMING,Non-Metro,Fremont,11.00,195.00
WYOMING,Non-Metro,Goshen,13.00,63.00
WYOMING,Non-Metro,Hot Springs,1.00,26.00
WYOMING,Non-Metro,Johnson,3.00,42.00
WYOMING,Non-Metro,Lincoln,11.00,109.00
WYOMING,Non-Metro,Niobrara,1.00,3.00
WYOMING,Non-Metro,Park,42.00,88.00
WYOMING,Non-Metro,Platte,1.00,32.00
WYOMING,Non-Metro,Sheridan,1.00,63.00
WYOMING,Non-Metro,Sublette,8.00,149.00
WYOMING,Non-Metro,Sweetwater,18.00,161.00
WYOMING,Non-Metro,Teton,13.00,100.00
WYOMING,Non-Metro,Uinta,0.00,87.00
WYOMING,Non-Metro,Washakie,1.00,4.00
WYOMING,Non-Metro,Weston,3.00,8.00
