County,State,Value
Brule County,South Dakota,-2.00
Obion County,Tennessee,-2.00
Jefferson County,Georgia,-1.90
Clearwater County,Idaho,-1.90
Hamilton County,Illinois,-1.90
Clinton County,Indiana,-1.90
Tama County,Iowa,-1.90
Barton County,Kansas,-1.90
Mitchell County,Georgia,-1.80
Cumberland County,Illinois,-1.80
Livingston County,Illinois,-1.80
Montgomery County,Illinois,-1.80
St. Joseph County,Michigan,-1.80
Warren County,Mississippi,-1.80
Gentry County,Missouri,-1.80
Roosevelt County,Montana,-1.80
Chenango County,New York,-1.80
Dunn County,North Dakota,-1.80
Caddo County,Oklahoma,-1.80
Coal County,Oklahoma,-1.80
Crawford County,Pennsylvania,-1.80
Delta County,Texas,-1.80
Lunenburg County,Virginia,-1.80
Lincoln County,West Virginia,-1.80
Conejos County,Colorado,-1.70
Elbert County,Georgia,-1.70
Adams County,Illinois,-1.70
Lake County,Minnesota,-1.70
St. Louis County,Missouri,-1.70
Prairie County,Montana,-1.70
Guernsey County,Ohio,-1.70
Mellette County,South Dakota,-1.70
Moody County,South Dakota,-1.70
Manitowoc County,Wisconsin,-1.70
Dougherty County,Georgia,-1.60
Upson County,Georgia,-1.60
Christian County,Illinois,-1.60
Woodbury County,Iowa,-1.60
Lewis County,Kentucky,-1.60
Carroll County,Mississippi,-1.60
Grundy County,Missouri,-1.60
Saline County,Missouri,-1.60
Rosebud County,Montana,-1.60
Blair County,Pennsylvania,-1.60
Jefferson County,Pennsylvania,-1.60
Buffalo County,Wisconsin,-1.60
Platte County,Wyoming,-1.60
Dillingham Census Area,Alaska,-1.50
Bureau County,Illinois,-1.50
Lyon County,Iowa,-1.50
Webster Parish,Louisiana,-1.50
Niagara County,New York,-1.50
Bristol County,Rhode Island,-1.50
Lake County,Tennessee,-1.50
Bee County,Texas,-1.50
Lancaster County,Virginia,-1.50
Marion County,Alabama,-1.40
Winston County,Alabama,-1.40
Decatur County,Georgia,-1.40
De Witt County,Illinois,-1.40
Crawford County,Michigan,-1.40
Shiawassee County,Michigan,-1.40
Logan County,Nebraska,-1.40
Auglaize County,Ohio,-1.40
Sandusky County,Ohio,-1.40
Schuylkill County,Pennsylvania,-1.40
Hampton County,South Carolina,-1.40
Clay County,Tennessee,-1.40
Upton County,Texas,-1.40
Burnett County,Wisconsin,-1.40
Hot Springs County,Wyoming,-1.40
Jackson County,Alabama,-1.30
Lawrence County,Alabama,-1.30
Greenlee County,Arizona,-1.30
Brooks County,Georgia,-1.30
Worth County,Georgia,-1.30
Putnam County,Illinois,-1.30
Madison County,Indiana,-1.30
Sullivan County,Indiana,-1.30
Bourbon County,Kansas,-1.30
McPherson County,Kansas,-1.30
Calhoun County,Michigan,-1.30
Gladwin County,Michigan,-1.30
Harrison County,Mississippi,-1.30
Audrain County,Missouri,-1.30
Deer Lodge County,Montana,-1.30
Tioga County,New York,-1.30
Wyandot County,Ohio,-1.30
Westmoreland County,Pennsylvania,-1.30
Windsor County,Vermont,-1.30
Randolph County,Arkansas,-1.20
Clinch County,Georgia,-1.20
Randolph County,Illinois,-1.20
Rock Island County,Illinois,-1.20
Wapello County,Iowa,-1.20
Winneshiek County,Iowa,-1.20
Haskell County,Kansas,-1.20
Meade County,Kansas,-1.20
Ottawa County,Kansas,-1.20
Richland Parish,Louisiana,-1.20
Branch County,Michigan,-1.20
Fillmore County,Minnesota,-1.20
Macon County,Missouri,-1.20
Silver Bow County,Montana,-1.20
Essex County,New Jersey,-1.20
Socorro County,New Mexico,-1.20
Ashtabula County,Ohio,-1.20
Defiance County,Ohio,-1.20
Bedford city,Virginia,-1.20
Braxton County,West Virginia,-1.20
Nicholas County,West Virginia,-1.20
Wood County,West Virginia,-1.20
Drew County,Arkansas,-1.10
Sumter County,Georgia,-1.10
Ford County,Illinois,-1.10
Muhlenberg County,Kentucky,-1.10
Cheboygan County,Michigan,-1.10
Oceana County,Michigan,-1.10
Prentiss County,Mississippi,-1.10
Barton County,Missouri,-1.10
Hughes County,Oklahoma,-1.10
Mercer County,West Virginia,-1.10
Wood County,Wisconsin,-1.10
Colbert County,Alabama,-1.00
Henry County,Illinois,-1.00
Owen County,Indiana,-1.00
Jasper County,Iowa,-1.00
Grant County,Kansas,-1.00
Clare County,Michigan,-1.00
Dawson County,Montana,-1.00
Madison County,Nebraska,-1.00
Malheur County,Oregon,-1.00
Scott County,Virginia,-1.00
Wayne County,West Virginia,-1.00
Randolph County,Georgia,-0.90
Wilkes County,Georgia,-0.90
McDonough County,Illinois,-0.90
Delaware County,Indiana,-0.90
Henry County,Iowa,-0.90
Mitchell County,Iowa,-0.90
Choctaw County,Oklahoma,-0.90
Gray County,Texas,-0.90
Hale County,Texas,-0.90
Morris County,Texas,-0.90
San Augustine County,Texas,-0.90
San Saba County,Texas,-0.90
Terry County,Texas,-0.90
Winkler County,Texas,-0.90
Searcy County,Arkansas,-0.80
Phillips County,Colorado,-0.80
Starke County,Indiana,-0.80
Sibley County,Minnesota,-0.80
Gasconade County,Missouri,-0.80
Pushmataha County,Oklahoma,-0.80
Indiana County,Pennsylvania,-0.80
Washburn County,Wisconsin,-0.80
Buena Vista County,Iowa,-0.70
Crittenden County,Kentucky,-0.70
St. Clair County,Michigan,-0.70
Calhoun County,Mississippi,-0.70
Howard County,Missouri,-0.70
Mitchell County,North Carolina,-0.70
Darke County,Ohio,-0.70
Putnam County,Ohio,-0.70
Stark County,Ohio,-0.70
Lake County,South Dakota,-0.70
Bland County,Virginia,-0.70
Pulaski County,Virginia,-0.70
Logan County,Arkansas,-0.60
Buchanan County,Iowa,-0.60
Monroe County,Iowa,-0.60
Caldwell County,Kentucky,-0.60
Whitley County,Kentucky,-0.60
Scott County,Mississippi,-0.60
Iron County,Missouri,-0.60
Kent County,Rhode Island,-0.60
Door County,Wisconsin,-0.60
Jefferson County,Alabama,-0.50
Pinellas County,Florida,-0.50
Minidoka County,Idaho,-0.50
Charlevoix County,Michigan,-0.50
Ramsey County,Minnesota,-0.50
Attala County,Mississippi,-0.50
Newton County,Mississippi,-0.50
Simpson County,Mississippi,-0.50
Dade County,Missouri,-0.50
Genesee County,New York,-0.50
Stephens County,Texas,-0.50
Cabell County,West Virginia,-0.50
Raleigh County,West Virginia,-0.50
Cass County,Illinois,-0.40
Ellsworth County,Kansas,-0.40
Reno County,Kansas,-0.40
Ballard County,Kentucky,-0.40
Boyd County,Kentucky,-0.40
Johnson County,Kentucky,-0.40
Lee County,Kentucky,-0.40
Union Parish,Louisiana,-0.40
Vernon Parish,Louisiana,-0.40
Webster County,Mississippi,-0.40
Park County,Montana,-0.40
Gallia County,Ohio,-0.40
Bedford County,Pennsylvania,-0.40
Comanche County,Texas,-0.40
Staunton city,Virginia,-0.40
Escambia County,Alabama,-0.30
Butte County,Idaho,-0.30
Crawford County,Indiana,-0.30
Martin County,Indiana,-0.30
Rock County,Minnesota,-0.30
Yazoo County,Mississippi,-0.30
Lander County,Nevada,-0.30
Oneida County,New York,-0.30
Hyde County,North Carolina,-0.30
Lenoir County,North Carolina,-0.30
Logan County,Ohio,-0.30
Mercer County,Ohio,-0.30
Blaine County,Oklahoma,-0.30
Nowata County,Oklahoma,-0.30
Benton County,Tennessee,-0.30
Pacific County,Washington,-0.30
Marion County,West Virginia,-0.30
Green Lake County,Wisconsin,-0.30
Brown County,Illinois,-0.20
Franklin County,Iowa,-0.20
Wyandotte County,Kansas,-0.20
Morgan County,Kentucky,-0.20
Franklin County,Massachusetts,-0.20
St. Louis County,Minnesota,-0.20
Dawson County,Nebraska,-0.20
Coos County,New Hampshire,-0.20
Delaware County,New York,-0.20
Oswego County,New York,-0.20
Preble County,Ohio,-0.20
Summit County,Ohio,-0.20
Major County,Oklahoma,-0.20
Pawnee County,Oklahoma,-0.20
Bradford County,Pennsylvania,-0.20
Pike County,Arkansas,-0.10
Effingham County,Illinois,-0.10
Lee County,Illinois,-0.10
Anderson County,Kansas,-0.10
Chippewa County,Michigan,-0.10
Erie County,Pennsylvania,-0.10
Calhoun County,South Carolina,-0.10
Wichita County,Texas,-0.10
Carroll County,Indiana,0.00
Greene County,Indiana,0.00
Jackson County,Kentucky,0.00
Magoffin County,Kentucky,0.00
Iberia Parish,Louisiana,0.00
Van Buren County,Michigan,0.00
Kemper County,Mississippi,0.00
Custer County,Montana,0.00
Broome County,New York,0.00
Columbia County,New York,0.00
St. Lawrence County,New York,0.00
Wayne County,New York,0.00
Carroll County,Ohio,0.00
Northumberland County,Pennsylvania,0.00
Bayfield County,Wisconsin,0.00
Crittenden County,Arkansas,0.10
Washington County,Georgia,0.10
Calhoun County,Illinois,0.10
Pike County,Indiana,0.10
Wells County,Indiana,0.10
Cowley County,Kansas,0.10
Pratt County,Kansas,0.10
Greenup County,Kentucky,0.10
McCracken County,Kentucky,0.10
Assumption Parish,Louisiana,0.10
Reynolds County,Missouri,0.10
Scotts Bluff County,Nebraska,0.10
Guadalupe County,New Mexico,0.10
Herkimer County,New York,0.10
Queens County,New York,0.10
Northampton County,North Carolina,0.10
Harrison County,Ohio,0.10
Giles County,Tennessee,0.10
Cass County,Texas,0.10
Jefferson County,Texas,0.10
Mahaska County,Iowa,0.20
Iberville Parish,Louisiana,0.20
Pointe Coupee Parish,Louisiana,0.20
Sagadahoc County,Maine,0.20
Allegany County,Maryland,0.20
Ogemaw County,Michigan,0.20
Cook County,Minnesota,0.20
Petroleum County,Montana,0.20
Richmond County,North Carolina,0.20
Yancey County,North Carolina,0.20
Belmont County,Ohio,0.20
Huron County,Ohio,0.20
Lawrence County,Ohio,0.20
Montour County,Pennsylvania,0.20
Decatur County,Tennessee,0.20
Wharton County,Texas,0.20
Salem city,Virginia,0.20
Tallapoosa County,Alabama,0.30
Douglas County,Illinois,0.30
Boone County,Iowa,0.30
Graves County,Kentucky,0.30
Knox County,Kentucky,0.30
Knox County,Maine,0.30
Hillsdale County,Michigan,0.30
Otter Tail County,Minnesota,0.30
Wabasha County,Minnesota,0.30
Luna County,New Mexico,0.30
Steuben County,New York,0.30
Jasper County,Texas,0.30
Lavaca County,Texas,0.30
Newport News city,Virginia,0.30
Columbia County,Washington,0.30
Covington County,Alabama,0.40
Richmond County,Georgia,0.40
Nassau County,New York,0.40
Scotland County,North Carolina,0.40
Hardin County,Ohio,0.40
Marion County,Ohio,0.40
Scioto County,Ohio,0.40
Coos County,Oregon,0.40
Mifflin County,Pennsylvania,0.40
Marlboro County,South Carolina,0.40
Crockett County,Tennessee,0.40
Weakley County,Tennessee,0.40
DeWitt County,Texas,0.40
Jim Hogg County,Texas,0.40
Bennington County,Vermont,0.40
Sitka City and Borough,Alaska,0.50
Treutlen County,Georgia,0.50
Richland County,Illinois,0.50
Lawrence County,Indiana,0.50
St. Joseph County,Indiana,0.50
Poweshiek County,Iowa,0.50
Jefferson Davis Parish,Louisiana,0.50
Gratiot County,Michigan,0.50
Lapeer County,Michigan,0.50
Beaverhead County,Montana,0.50
Lewis County,New York,0.50
Craig County,Oklahoma,0.50
Lackawanna County,Pennsylvania,0.50
Luzerne County,Pennsylvania,0.50
Hancock County,Tennessee,0.50
Coryell County,Texas,0.50
Kenedy County,Texas,0.50
Richland County,Wisconsin,0.50
Custer County,Idaho,0.60
Parke County,Indiana,0.60
Plymouth County,Iowa,0.60
Metcalfe County,Kentucky,0.60
Ingham County,Michigan,0.60
Ray County,Missouri,0.60
Philadelphia County,Pennsylvania,0.60
Northumberland County,Virginia,0.60
Calhoun County,West Virginia,0.60
Grundy County,Iowa,0.70
Hamilton County,Kansas,0.70
Robertson County,Kentucky,0.70
Oakland County,Michigan,0.70
Polk County,Minnesota,0.70
Mercer County,Missouri,0.70
Adams County,Nebraska,0.70
Colfax County,Nebraska,0.70
Coshocton County,Ohio,0.70
Huntingdon County,Pennsylvania,0.70
Wyoming County,Pennsylvania,0.70
Van Buren County,Tennessee,0.70
Zavala County,Texas,0.70
Windham County,Vermont,0.70
Harrison County,West Virginia,0.70
Sharp County,Arkansas,0.80
Bond County,Illinois,0.80
Garrett County,Maryland,0.80
Manistee County,Michigan,0.80
Covington County,Mississippi,0.80
Montgomery County,Missouri,0.80
Richland County,Montana,0.80
Fulton County,New York,0.80
Providence County,Rhode Island,0.80
Millard County,Utah,0.80
Nottoway County,Virginia,0.80
Milwaukee County,Wisconsin,0.80
Etowah County,Alabama,0.90
Ben Hill County,Georgia,0.90
Crawford County,Iowa,0.90
Atchison County,Kansas,0.90
Linn County,Kansas,0.90
Hopkins County,Kentucky,0.90
Midland County,Michigan,0.90
Wadena County,Minnesota,0.90
Perry County,Mississippi,0.90
Pike County,Missouri,0.90
Stoddard County,Missouri,0.90
Musselshell County,Montana,0.90
Pershing County,Nevada,0.90
Camden County,New Jersey,0.90
Franklin County,New York,0.90
Otsego County,New York,0.90
Caswell County,North Carolina,0.90
Shelby County,Texas,0.90
Charlotte County,Virginia,0.90
Taylor County,Georgia,1.00
Jackson County,Illinois,1.00
Logan County,Kentucky,1.00
Lenawee County,Michigan,1.00
Montgomery County,New York,1.00
Okmulgee County,Oklahoma,1.00
Orangeburg County,South Carolina,1.00
Hockley County,Texas,1.00
McCulloch County,Texas,1.00
Grand Isle County,Vermont,1.00
Ritchie County,West Virginia,1.00
Boulder County,Colorado,1.10
Escambia County,Florida,1.10
Bibb County,Georgia,1.10
Crawford County,Georgia,1.10
Warren County,Indiana,1.10
Caddo Parish,Louisiana,1.10
Glacier County,Montana,1.10
Toole County,Montana,1.10
McPherson County,Nebraska,1.10
Grand Forks County,North Dakota,1.10
Lake County,Ohio,1.10
Morgan County,Ohio,1.10
Ottawa County,Ohio,1.10
Washita County,Oklahoma,1.10
Wayne County,Tennessee,1.10
Brown County,Texas,1.10
Martin County,Texas,1.10
Emery County,Utah,1.10
Mecklenburg County,Virginia,1.10
Tazewell County,Virginia,1.10
Hopewell city,Virginia,1.10
Benewah County,Idaho,1.20
LaPorte County,Indiana,1.20
Natchitoches Parish,Louisiana,1.20
Jackson County,Michigan,1.20
Muskegon County,Michigan,1.20
Newaygo County,Michigan,1.20
Harrison County,Missouri,1.20
Cascade County,Montana,1.20
Sweet Grass County,Montana,1.20
Monroe County,New York,1.20
Ashland County,Ohio,1.20
Carter County,Tennessee,1.20
Reagan County,Texas,1.20
Pleasants County,West Virginia,1.20
Coles County,Illinois,1.30
Pope County,Illinois,1.30
Clay County,Indiana,1.30
Montgomery County,Indiana,1.30
Allen Parish,Louisiana,1.30
Baraga County,Michigan,1.30
Panola County,Mississippi,1.30
Henry County,Missouri,1.30
Lafayette County,Missouri,1.30
Dawes County,Nebraska,1.30
Essex County,New York,1.30
Garvin County,Oklahoma,1.30
Noble County,Oklahoma,1.30
Roberts County,South Dakota,1.30
Sutton County,Texas,1.30
Waupaca County,Wisconsin,1.30
Cleveland County,Arkansas,1.40
Siskiyou County,California,1.40
Jefferson County,Colorado,1.40
DuPage County,Illinois,1.40
Franklin County,Illinois,1.40
Avoyelles Parish,Louisiana,1.40
Osceola County,Michigan,1.40
Shannon County,Missouri,1.40
Dewey County,Oklahoma,1.40
Amherst County,Virginia,1.40
Norton city,Virginia,1.40
Franklin County,Alabama,1.50
Fremont County,Colorado,1.50
Dickinson County,Iowa,1.50
Mason County,Michigan,1.50
Mower County,Minnesota,1.50
Big Horn County,Montana,1.50
Dodge County,Nebraska,1.50
Seward County,Nebraska,1.50
Cortland County,New York,1.50
Fulton County,Ohio,1.50
Delaware County,Pennsylvania,1.50
Tioga County,Pennsylvania,1.50
San Mateo County,California,1.60
Tuolumne County,California,1.60
Fayette County,Illinois,1.60
Fulton County,Indiana,1.60
Hampden County,Massachusetts,1.60
St. Clair County,Missouri,1.60
Kings County,New York,1.60
Pamlico County,North Carolina,1.60
Morrow County,Oregon,1.60
Colleton County,South Carolina,1.60
Eastland County,Texas,1.60
Kleberg County,Texas,1.60
Carbon County,Wyoming,1.60
Lemhi County,Idaho,1.70
Jo Daviess County,Illinois,1.70
Peoria County,Illinois,1.70
Cedar County,Iowa,1.70
Clarke County,Iowa,1.70
Gray County,Kansas,1.70
Piscataquis County,Maine,1.70
Houghton County,Michigan,1.70
Lyon County,Minnesota,1.70
Marion County,Missouri,1.70
Ste. Genevieve County,Missouri,1.70
Cheyenne County,Nebraska,1.70
Livingston County,New York,1.70
Edgecombe County,North Carolina,1.70
Marshall County,South Dakota,1.70
Marion County,Tennessee,1.70
Crenshaw County,Alabama,1.80
Aleutians West Census Area,Alaska,1.80
Juneau City and Borough,Alaska,1.80
Mendocino County,California,1.80
Massac County,Illinois,1.80
Menard County,Illinois,1.80
Union County,Iowa,1.80
Lake County,Michigan,1.80
Cedar County,Missouri,1.80
Platte County,Nebraska,1.80
Chowan County,North Carolina,1.80
Jackson County,Ohio,1.80
Muskingum County,Ohio,1.80
Tuscarawas County,Ohio,1.80
Hardin County,Tennessee,1.80
Uvalde County,Texas,1.80
Big Horn County,Wyoming,1.80
Muscogee County,Georgia,1.90
Brown County,Indiana,1.90
Vigo County,Indiana,1.90
Campbell County,Kentucky,1.90
Lawrence County,Kentucky,1.90
Todd County,Minnesota,1.90
Smith County,Mississippi,1.90
Walthall County,Mississippi,1.90
Ozark County,Missouri,1.90
Fallon County,Montana,1.90
Onondaga County,New York,1.90
Cleveland County,North Carolina,1.90
Rockingham County,North Carolina,1.90
Rolette County,North Dakota,1.90
Ellis County,Oklahoma,1.90
Darlington County,South Carolina,1.90
Craig County,Virginia,1.90
Kewaunee County,Wisconsin,1.90
Vilas County,Wisconsin,1.90
Franklin County,Arkansas,2.00
Las Animas County,Colorado,2.00
Lewis County,Idaho,2.00
Henry County,Indiana,2.00
Seward County,Kansas,2.00
Claiborne Parish,Louisiana,2.00
Antrim County,Michigan,2.00
Wayne County,Missouri,2.00
Burke County,North Carolina,2.00
Barron County,Wisconsin,2.00
Douglas County,Wisconsin,2.00
Polk County,Arkansas,2.10
Marin County,California,2.10
Yuma County,Colorado,2.10
Chattooga County,Georgia,2.10
Jones County,Iowa,2.10
Dickinson County,Kansas,2.10
Hancock County,Kentucky,2.10
St. Mary Parish,Louisiana,2.10
Greene County,New York,2.10
Fayette County,Ohio,2.10
Fairfield County,South Carolina,2.10
Milam County,Texas,2.10
Scott County,Arkansas,2.20
Washington County,Idaho,2.20
LaSalle County,Illinois,2.20
Piatt County,Illinois,2.20
Hancock County,Mississippi,2.20
Tishomingo County,Mississippi,2.20
Otoe County,Nebraska,2.20
Atoka County,Oklahoma,2.20
Muskogee County,Oklahoma,2.20
Beadle County,South Dakota,2.20
Campbell County,Tennessee,2.20
Roanoke city,Virginia,2.20
Sawyer County,Wisconsin,2.20
Dale County,Alabama,2.30
Perry County,Arkansas,2.30
Baldwin County,Georgia,2.30
Ware County,Georgia,2.30
Adams County,Indiana,2.30
Jefferson County,Indiana,2.30
Miami County,Indiana,2.30
Perry County,Indiana,2.30
Shelby County,Indiana,2.30
Union County,Indiana,2.30
Crawford County,Kansas,2.30
Christian County,Kentucky,2.30
Cass County,Michigan,2.30
Archer County,Texas,2.30
Shackelford County,Texas,2.30
San Juan County,Utah,2.30
Randolph County,Alabama,2.40
Lake County,Indiana,2.40
Black Hawk County,Iowa,2.40
Wabaunsee County,Kansas,2.40
Henry County,Kentucky,2.40
Itasca County,Minnesota,2.40
Copiah County,Mississippi,2.40
Bates County,Missouri,2.40
Bergen County,New Jersey,2.40
Otero County,New Mexico,2.40
Seminole County,Oklahoma,2.40
Washington County,Pennsylvania,2.40
Clay County,South Dakota,2.40
Colorado County,Texas,2.40
Houston County,Texas,2.40
Wheeler County,Texas,2.40
Addison County,Vermont,2.40
Talladega County,Alabama,2.50
Modoc County,California,2.50
Jackson County,Indiana,2.50
Davis County,Iowa,2.50
Muscatine County,Iowa,2.50
Bracken County,Kentucky,2.50
Mercer County,Kentucky,2.50
Lincoln County,Maine,2.50
Bristol County,Massachusetts,2.50
Kandiyohi County,Minnesota,2.50
Pennington County,Minnesota,2.50
Adair County,Missouri,2.50
Monmouth County,New Jersey,2.50
Passaic County,New Jersey,2.50
Sullivan County,Tennessee,2.50
Parmer County,Texas,2.50
Orange County,Vermont,2.50
Lexington city,Virginia,2.50
Sheboygan County,Wisconsin,2.50
Montgomery County,Alabama,2.60
Montgomery County,Arkansas,2.60
Madison County,Florida,2.60
Somerset County,Maine,2.60
Middlesex County,Massachusetts,2.60
Missaukee County,Michigan,2.60
Nobles County,Minnesota,2.60
Saline County,Nebraska,2.60
Humboldt County,Nevada,2.60
Wayne County,Ohio,2.60
Susquehanna County,Pennsylvania,2.60
Lauderdale County,Tennessee,2.60
Washington County,Vermont,2.60
Santa Cruz County,California,2.70
Noble County,Indiana,2.70
Boyle County,Kentucky,2.70
Essex County,Massachusetts,2.70
Lauderdale County,Mississippi,2.70
Union County,New Jersey,2.70
Ulster County,New York,2.70
Sioux County,North Dakota,2.70
Geauga County,Ohio,2.70
Texas County,Oklahoma,2.70
Sumter County,South Carolina,2.70
Pickett County,Tennessee,2.70
Lamar County,Texas,2.70
Carroll County,Virginia,2.70
Bristol city,Virginia,2.70
Orange County,Indiana,2.80
Spencer County,Indiana,2.80
Martin County,Kentucky,2.80
Owen County,Kentucky,2.80
Concordia Parish,Louisiana,2.80
Leelanau County,Michigan,2.80
Itawamba County,Mississippi,2.80
Bollinger County,Missouri,2.80
Salem County,New Jersey,2.80
Clinton County,New York,2.80
Westchester County,New York,2.80
Washington County,Rhode Island,2.80
McCormick County,South Carolina,2.80
Dyer County,Tennessee,2.80
Franklin city,Virginia,2.80
Gadsden County,Florida,2.90
Hardee County,Florida,2.90
Stephens County,Georgia,2.90
Steuben County,Indiana,2.90
Lyon County,Kentucky,2.90
Rockcastle County,Kentucky,2.90
Meeker County,Minnesota,2.90
Jackson County,Missouri,2.90
Greer County,Oklahoma,2.90
Aransas County,Texas,2.90
Pittsylvania County,Virginia,2.90
Washakie County,Wyoming,2.90
Apache County,Arizona,3.00
Liberty County,Georgia,3.00
McDuffie County,Georgia,3.00
Benton County,Iowa,3.00
Winona County,Minnesota,3.00
Randolph County,Missouri,3.00
Yates County,New York,3.00
Meigs County,Ohio,3.00
Brown County,South Dakota,3.00
Colonial Heights city,Virginia,3.00
Galax city,Virginia,3.00
Virginia Beach city,Virginia,3.00
Greenbrier County,West Virginia,3.00
Los Angeles County,California,3.10
Gibson County,Indiana,3.10
Carter County,Kentucky,3.10
Maries County,Missouri,3.10
Champaign County,Ohio,3.10
Concho County,Texas,3.10
Kimble County,Texas,3.10
Montague County,Texas,3.10
Nome Census Area,Alaska,3.20
Marion County,Arkansas,3.20
Lassen County,California,3.20
Alamosa County,Colorado,3.20
Kit Carson County,Colorado,3.20
Saguache County,Colorado,3.20
Bourbon County,Kentucky,3.20
Henderson County,Kentucky,3.20
Norfolk County,Massachusetts,3.20
Clearwater County,Minnesota,3.20
Hennepin County,Minnesota,3.20
Forrest County,Mississippi,3.20
Tallahatchie County,Mississippi,3.20
New York County,New York,3.20
Shelby County,Ohio,3.20
Okfuskee County,Oklahoma,3.20
Gibson County,Tennessee,3.20
Jack County,Texas,3.20
Victoria County,Texas,3.20
Richmond city,Virginia,3.20
Grant County,Wisconsin,3.20
Shawano County,Wisconsin,3.20
Niobrara County,Wyoming,3.20
Mobile County,Alabama,3.30
Inyo County,California,3.30
Monterey County,California,3.30
Morgan County,Indiana,3.30
Casey County,Kentucky,3.30
Sabine Parish,Louisiana,3.30
Albany County,New York,3.30
Hughes County,South Dakota,3.30
Wise County,Virginia,3.30
Dodge County,Wisconsin,3.30
Izard County,Arkansas,3.40
Marshall County,Iowa,3.40
Ellis County,Kansas,3.40
Franklin County,Kentucky,3.40
Pendleton County,Kentucky,3.40
West Feliciana Parish,Louisiana,3.40
Montcalm County,Michigan,3.40
Vernon County,Missouri,3.40
Surry County,North Carolina,3.40
Jackson County,South Dakota,3.40
Humphreys County,Tennessee,3.40
Shelby County,Tennessee,3.40
Scurry County,Texas,3.40
Young County,Texas,3.40
Surry County,Virginia,3.40
Clark County,Wisconsin,3.40
Emanuel County,Georgia,3.50
Jennings County,Indiana,3.50
Mills County,Iowa,3.50
Kalkaska County,Michigan,3.50
Neshoba County,Mississippi,3.50
Sussex County,New Jersey,3.50
Harper County,Oklahoma,3.50
Lincoln County,Oregon,3.50
Clinton County,Pennsylvania,3.50
Hamilton County,Texas,3.50
Sabine County,Texas,3.50
Radford city,Virginia,3.50
Pepin County,Wisconsin,3.50
Racine County,Wisconsin,3.50
Morgan County,Colorado,3.60
Madison County,Missouri,3.60
Arthur County,Nebraska,3.60
Washington County,New York,3.60
Montgomery County,North Carolina,3.60
Saluda County,South Carolina,3.60
Yankton County,South Dakota,3.60
Bowie County,Texas,3.60
Calhoun County,Texas,3.60
Orleans County,Vermont,3.60
Norfolk city,Virginia,3.60
Upshur County,West Virginia,3.60
San Francisco County,California,3.70
Power County,Idaho,3.70
Saline County,Kansas,3.70
Otsego County,Michigan,3.70
Buchanan County,Missouri,3.70
Cass County,Nebraska,3.70
Dakota County,Nebraska,3.70
Churchill County,Nevada,3.70
Schoharie County,New York,3.70
Avery County,North Carolina,3.70
Clinton County,Ohio,3.70
Miami County,Ohio,3.70
Pike County,Ohio,3.70
Wood County,Ohio,3.70
Perry County,Tennessee,3.70
Unicoi County,Tennessee,3.70
Page County,Virginia,3.70
Cullman County,Alabama,3.80
San Benito County,California,3.80
Washington County,Indiana,3.80
Jefferson County,Kansas,3.80
Androscoggin County,Maine,3.80
Hampshire County,Massachusetts,3.80
Marquette County,Michigan,3.80
Pike County,Mississippi,3.80
Warren County,New York,3.80
Jim Wells County,Texas,3.80
Giles County,Virginia,3.80
Lincoln County,Washington,3.80
La Paz County,Arizona,3.90
Fairfield County,Connecticut,3.90
DeKalb County,Georgia,3.90
Oneida County,Idaho,3.90
Moultrie County,Illinois,3.90
Marion County,Iowa,3.90
Ionia County,Michigan,3.90
Bronx County,New York,3.90
Creek County,Oklahoma,3.90
Newberry County,South Carolina,3.90
Henry County,Tennessee,3.90
Hudspeth County,Texas,3.90
Robertson County,Texas,3.90
Taylor County,Texas,3.90
Okanogan County,Washington,3.90
Geneva County,Alabama,4.00
Del Norte County,California,4.00
Madison County,Illinois,4.00
Fleming County,Kentucky,4.00
Ohio County,Kentucky,4.00
Eaton County,Michigan,4.00
Emmet County,Michigan,4.00
Jefferson County,New York,4.00
Hocking County,Ohio,4.00
Washington County,Oklahoma,4.00
Clatsop County,Oregon,4.00
Palo Pinto County,Texas,4.00
Nelson County,Virginia,4.00
Ferry County,Washington,4.00
Wahkiakum County,Washington,4.00
Randolph County,West Virginia,4.00
Iowa County,Wisconsin,4.00
Bremer County,Iowa,4.10
Jefferson County,Iowa,4.10
Scott County,Iowa,4.10
Mason County,Kentucky,4.10
Todd County,Kentucky,4.10
Wolfe County,Kentucky,4.10
Putnam County,New York,4.10
Athens County,Ohio,4.10
McIntosh County,Oklahoma,4.10
Klamath County,Oregon,4.10
Tillamook County,Oregon,4.10
Fulton County,Pennsylvania,4.10
Davison County,South Dakota,4.10
Bledsoe County,Tennessee,4.10
Warren County,Tennessee,4.10
Brewster County,Texas,4.10
Goliad County,Texas,4.10
Howard County,Texas,4.10
Litchfield County,Connecticut,4.20
Franklin County,Indiana,4.20
Rapides Parish,Louisiana,4.20
St. James Parish,Louisiana,4.20
Monroe County,Michigan,4.20
Hudson County,New Jersey,4.20
Eddy County,New Mexico,4.20
Noble County,Ohio,4.20
Carter County,Oklahoma,4.20
Johnston County,Oklahoma,4.20
Houston County,Tennessee,4.20
Mineral County,West Virginia,4.20
Portage County,Wisconsin,4.20
Hartford County,Connecticut,4.30
Marshall County,Indiana,4.30
Ford County,Kansas,4.30
Hart County,Kentucky,4.30
La Salle Parish,Louisiana,4.30
Kennebec County,Maine,4.30
Barry County,Michigan,4.30
