County,State,Value
Golden Valley County,North Dakota,-244.00
McCone County,Montana,-243.00
Pope County,Minnesota,-241.00
Chase County,Kansas,-240.00
Van Buren County,Iowa,-239.00
Hettinger County,North Dakota,-238.00
De Witt County,Illinois,-237.00
Jenkins County,Georgia,-235.00
Garden County,Nebraska,-235.00
Clear Creek County,Colorado,-234.00
Polk County,Nebraska,-233.00
Decatur County,Iowa,-232.00
Lunenburg County,Virginia,-232.00
Thurston County,Nebraska,-231.00
Knox County,Missouri,-230.00
Perkins County,Nebraska,-230.00
Rock County,Nebraska,-230.00
Mathews County,Virginia,-229.00
Whitley County,Kentucky,-228.00
Jones County,North Carolina,-228.00
Putnam County,Ohio,-227.00
Randolph County,Arkansas,-226.00
Scott County,Virginia,-226.00
Kiowa County,Colorado,-224.00
Jerauld County,South Dakota,-224.00
Castro County,Texas,-223.00
Lewis County,Kentucky,-222.00
Bedford County,Pennsylvania,-222.00
Beaver County,Oklahoma,-221.00
Charles Mix County,South Dakota,-221.00
Mercer County,North Dakota,-220.00
Oliver County,North Dakota,-219.00
De Baca County,New Mexico,-218.00
Wallowa County,Oregon,-218.00
Buffalo County,Wisconsin,-217.00
Burnett County,Wisconsin,-217.00
Motley County,Texas,-216.00
Mills County,Texas,-215.00
Highland County,Virginia,-215.00
Drew County,Arkansas,-214.00
McCook County,South Dakota,-214.00
Socorro County,New Mexico,-212.00
Divide County,North Dakota,-212.00
Owen County,Indiana,-211.00
Worth County,Missouri,-211.00
Woods County,Oklahoma,-211.00
Boyd County,Kentucky,-210.00
Red Lake County,Minnesota,-210.00
Gray County,Texas,-209.00
Throckmorton County,Texas,-209.00
Brooks County,Georgia,-207.00
Bourbon County,Kansas,-206.00
Cumberland County,Illinois,-205.00
Hitchcock County,Nebraska,-203.00
Stonewall County,Texas,-203.00
Carter County,Montana,-200.00
Crawford County,Michigan,-199.00
Vernon Parish,Louisiana,-197.00
Macon County,Missouri,-196.00
Roosevelt County,Montana,-195.00
Haskell County,Texas,-194.00
Starke County,Indiana,-193.00
Lake and Peninsula Borough,Alaska,-192.00
Lake County,Minnesota,-192.00
Henry County,Iowa,-191.00
Bon Homme County,South Dakota,-190.00
Esmeralda County,Nevada,-188.00
Harney County,Oregon,-187.00
Jones County,South Dakota,-187.00
Scott County,Kansas,-184.00
Jackson County,Colorado,-183.00
Sully County,South Dakota,-183.00
Scott County,Illinois,-182.00
Lyon County,Iowa,-182.00
Morris County,Kansas,-181.00
Glasscock County,Texas,-180.00
Marion County,West Virginia,-180.00
Tucker County,West Virginia,-180.00
Braxton County,West Virginia,-179.00
Greeley County,Nebraska,-176.00
Lancaster County,Virginia,-176.00
Door County,Wisconsin,-176.00
Clark County,Kansas,-175.00
Clay County,Georgia,-174.00
Carroll County,Mississippi,-172.00
Irion County,Texas,-172.00
Stanton County,Kansas,-171.00
Grundy County,Missouri,-171.00
Clearwater County,Idaho,-169.00
Hodgeman County,Kansas,-169.00
Sherman County,Oregon,-169.00
Sherman County,Nebraska,-166.00
Hamilton County,Illinois,-164.00
Sioux County,Nebraska,-164.00
Wichita County,Texas,-164.00
Franklin County,Massachusetts,-163.00
Ford County,Illinois,-160.00
Edwards County,Texas,-160.00
Scott County,Mississippi,-159.00
Keya Paha County,Nebraska,-159.00
Golden Valley County,Montana,-158.00
Chouteau County,Montana,-157.00
Deuel County,Nebraska,-157.00
Wirt County,West Virginia,-156.00
Powell County,Montana,-153.00
Lenoir County,North Carolina,-153.00
Briscoe County,Texas,-153.00
Essex County,Vermont,-153.00
Sherman County,Texas,-152.00
Buena Vista County,Iowa,-151.00
Hughes County,Oklahoma,-151.00
Donley County,Texas,-151.00
Rosebud County,Montana,-150.00
Collingsworth County,Texas,-149.00
Logan County,Ohio,-147.00
Yakutat City and Borough,Alaska,-146.00
Keweenaw County,Michigan,-145.00
Conejos County,Colorado,-144.00
McMullen County,Texas,-144.00
Treasure County,Montana,-143.00
Bennett County,South Dakota,-143.00
Charlevoix County,Michigan,-141.00
Scotland County,Missouri,-140.00
Renville County,North Dakota,-140.00
Lyman County,South Dakota,-140.00
Platte County,Wyoming,-140.00
Costilla County,Colorado,-139.00
Barton County,Missouri,-139.00
Bradford County,Pennsylvania,-139.00
Choctaw County,Oklahoma,-137.00
Simpson County,Mississippi,-136.00
Buchanan County,Iowa,-135.00
Gallia County,Ohio,-135.00
Deuel County,South Dakota,-134.00
Logan County,Arkansas,-133.00
Grant County,Nebraska,-133.00
Oldham County,Texas,-133.00
Corson County,South Dakota,-131.00
Garfield County,Washington,-131.00
Sibley County,Minnesota,-130.00
Banner County,Nebraska,-129.00
Sullivan County,Pennsylvania,-128.00
Washburn County,Wisconsin,-125.00
Gentry County,Missouri,-123.00
Lake County,Tennessee,-122.00
Escambia County,Alabama,-121.00
Gasconade County,Missouri,-120.00
Buffalo County,South Dakota,-120.00
Mineral County,Colorado,-119.00
Deer Lodge County,Montana,-119.00
Newton County,Mississippi,-118.00
Menard County,Texas,-118.00
Powder River County,Montana,-115.00
Harding County,New Mexico,-115.00
Clay County,Tennessee,-115.00
Morris County,Texas,-114.00
Washington County,Colorado,-112.00
Greenlee County,Arizona,-110.00
Mercer County,Ohio,-110.00
Terry County,Texas,-110.00
Brule County,South Dakota,-109.00
Moody County,South Dakota,-109.00
Mitchell County,North Carolina,-108.00
Calhoun County,Mississippi,-107.00
Staunton city,Virginia,-107.00
Coal County,Oklahoma,-106.00
Wheeler County,Oregon,-106.00
Minidoka County,Idaho,-105.00
Blaine County,Nebraska,-105.00
Billings County,North Dakota,-105.00
Owsley County,Kentucky,-103.00
Chase County,Nebraska,-102.00
Hayes County,Nebraska,-101.00
Gosper County,Nebraska,-99.00
Mitchell County,Iowa,-98.00
Harding County,South Dakota,-98.00
Attala County,Mississippi,-97.00
Terrell County,Texas,-97.00
Delta County,Texas,-96.00
Pushmataha County,Oklahoma,-95.00
Wilkes County,Georgia,-94.00
Dawson County,Montana,-93.00
Wheatland County,Montana,-91.00
Bowman County,North Dakota,-91.00
Johnson County,Kentucky,-89.00
Borden County,Texas,-88.00
Quitman County,Georgia,-85.00
Yazoo County,Mississippi,-84.00
Union Parish,Louisiana,-82.00
Thomas County,Nebraska,-82.00
San Augustine County,Texas,-81.00
Clinch County,Georgia,-80.00
Putnam County,Illinois,-80.00
Grant County,Kansas,-80.00
Loup County,Nebraska,-80.00
Bedford city,Virginia,-77.00
Comanche County,Kansas,-76.00
Caldwell County,Kentucky,-76.00
Lake County,South Dakota,-76.00
Dillingham Census Area,Alaska,-75.00
Delaware County,New York,-75.00
Garfield County,Montana,-73.00
Randolph County,Georgia,-72.00
Ottawa County,Kansas,-72.00
King County,Texas,-70.00
Hot Springs County,Wyoming,-70.00
Crittenden County,Kentucky,-69.00
Howard County,Missouri,-68.00
Wheeler County,Nebraska,-68.00
Denali Borough,Alaska,-67.00
Iron County,Missouri,-67.00
Preble County,Ohio,-67.00
Searcy County,Arkansas,-66.00
Dunn County,North Dakota,-64.00
Pacific County,Washington,-64.00
Winkler County,Texas,-63.00
Park County,Montana,-58.00
Kalawao County,Hawaii,-57.00
Meade County,Kansas,-56.00
Coos County,New Hampshire,-56.00
San Saba County,Texas,-55.00
Green Lake County,Wisconsin,-54.00
Cass County,Illinois,-53.00
Comanche County,Texas,-52.00
Haskell County,Kansas,-51.00
Wibaux County,Montana,-51.00
Kent County,Texas,-51.00
Upton County,Texas,-49.00
Benton County,Tennessee,-48.00
Hooker County,Nebraska,-47.00
Bland County,Virginia,-47.00
Monroe County,Iowa,-46.00
Gilliam County,Oregon,-44.00
Stephens County,Texas,-44.00
Webster County,Mississippi,-41.00
Meagher County,Montana,-41.00
Clark County,Idaho,-40.00
Dade County,Missouri,-40.00
Slope County,North Dakota,-40.00
Dawson County,Nebraska,-39.00
Phillips County,Colorado,-38.00
Ballard County,Kentucky,-37.00
Martin County,Indiana,-35.00
Pawnee County,Oklahoma,-35.00
Mellette County,South Dakota,-35.00
Rock County,Minnesota,-34.00
Alpine County,California,-33.00
Blaine County,Oklahoma,-33.00
Nowata County,Oklahoma,-33.00
Lee County,Illinois,-31.00
Crawford County,Indiana,-30.00
Lee County,Kentucky,-29.00
Ellsworth County,Kansas,-28.00
Northumberland County,Pennsylvania,-28.00
Iberia Parish,Louisiana,-26.00
Morgan County,Kentucky,-25.00
Franklin County,Iowa,-24.00
Chippewa County,Michigan,-23.00
Effingham County,Illinois,-22.00
Prairie County,Montana,-20.00
Lander County,Nevada,-19.00
Major County,Oklahoma,-18.00
Hyde County,North Carolina,-16.00
Brown County,Illinois,-13.00
Pike County,Arkansas,-12.00
Logan County,Nebraska,-11.00
Carroll County,Indiana,-10.00
Calhoun County,South Carolina,-10.00
Butte County,Idaho,-8.00
Anderson County,Kansas,-8.00
Van Buren County,Michigan,-5.00
Jackson County,Kentucky,-1.00
Carroll County,Ohio,0.00
Magoffin County,Kentucky,1.00
Petroleum County,Montana,1.00
Bayfield County,Wisconsin,1.00
Columbia County,New York,2.00
Kenedy County,Texas,2.00
Kemper County,Mississippi,3.00
Custer County,Montana,3.00
Calhoun County,Illinois,5.00
McPherson County,Nebraska,6.00
Reynolds County,Missouri,7.00
Guadalupe County,New Mexico,7.00
Wayne County,New York,7.00
Greene County,Indiana,8.00
Pike County,Indiana,8.00
Cook County,Minnesota,8.00
Harrison County,Ohio,8.00
Pratt County,Kansas,9.00
Washington County,Georgia,11.00
St. Lawrence County,New York,13.00
Northampton County,North Carolina,13.00
Columbia County,Washington,14.00
Loving County,Texas,15.00
Robertson County,Kentucky,16.00
Arthur County,Nebraska,16.00
Greenup County,Kentucky,19.00
Scotts Bluff County,Nebraska,19.00
Jim Hogg County,Texas,19.00
Cowley County,Kansas,20.00
Hamilton County,Kansas,20.00
Custer County,Idaho,26.00
Decatur County,Tennessee,26.00
Cass County,Texas,26.00
Mercer County,Missouri,28.00
Treutlen County,Georgia,31.00
Montour County,Pennsylvania,31.00
Assumption Parish,Louisiana,33.00
Hancock County,Tennessee,33.00
Crittenden County,Arkansas,36.00
Wells County,Indiana,36.00
Giles County,Tennessee,38.00
Pointe Coupee Parish,Louisiana,39.00
Van Buren County,Tennessee,40.00
Musselshell County,Montana,41.00
Reagan County,Texas,41.00
Sweet Grass County,Montana,42.00
Roberts County,Texas,42.00
Beaverhead County,Montana,44.00
Yancey County,North Carolina,44.00
Calhoun County,West Virginia,45.00
Sitka City and Borough,Alaska,46.00
Mahaska County,Iowa,46.00
McCracken County,Kentucky,51.00
Sutton County,Texas,51.00
Hinsdale County,Colorado,53.00
Fallon County,Montana,53.00
Lavaca County,Texas,53.00
Martin County,Texas,53.00
Ogemaw County,Michigan,54.00
Crockett County,Tennessee,54.00
Norton city,Virginia,54.00
Salem city,Virginia,55.00
Pope County,Illinois,57.00
Toole County,Montana,57.00
Douglas County,Illinois,58.00
Pershing County,Nevada,60.00
Metcalfe County,Kentucky,62.00
Broome County,New York,64.00
Wabasha County,Minnesota,66.00
Iberville Parish,Louisiana,67.00
Dewey County,Oklahoma,67.00
Grand Isle County,Vermont,69.00
Northumberland County,Virginia,71.00
Lewis County,Idaho,74.00
Colfax County,Nebraska,74.00
Richmond County,North Carolina,75.00
Ellis County,Oklahoma,76.00
Shackelford County,Texas,76.00
Zavala County,Texas,77.00
Niobrara County,Wyoming,77.00
McCulloch County,Texas,78.00
Sagadahoc County,Maine,79.00
Richland County,Montana,79.00
Luna County,New Mexico,79.00
Craig County,Oklahoma,79.00
Marshall County,South Dakota,80.00
Boone County,Iowa,82.00
Richland County,Illinois,84.00
Grundy County,Iowa,84.00
DeWitt County,Texas,84.00
Linn County,Kansas,86.00
Knox County,Kentucky,88.00
Warren County,Indiana,89.00
Taylor County,Georgia,91.00
Pleasants County,West Virginia,91.00
Herkimer County,New York,92.00
Wharton County,Texas,92.00
Graves County,Kentucky,93.00
Aleutians West Census Area,Alaska,96.00
Richland County,Wisconsin,97.00
Parke County,Indiana,98.00
Millard County,Utah,98.00
Poweshiek County,Iowa,99.00
Craig County,Virginia,99.00
Montgomery County,Missouri,100.00
Jackson County,South Dakota,101.00
Gray County,Kansas,102.00
Jasper County,Texas,106.00
Ritchie County,West Virginia,106.00
Harrison County,Missouri,107.00
Sioux County,North Dakota,109.00
Perry County,Mississippi,112.00
Hardin County,Ohio,113.00
Benewah County,Idaho,114.00
Baraga County,Michigan,114.00
Charlotte County,Virginia,114.00
Marlboro County,South Carolina,115.00
Haines Borough,Alaska,116.00
Emery County,Utah,116.00
Shannon County,Missouri,117.00
Cleveland County,Arkansas,118.00
Knox County,Maine,118.00
Washita County,Oklahoma,121.00
Concho County,Texas,121.00
Piute County,Utah,121.00
Dawes County,Nebraska,122.00
Harper County,Oklahoma,123.00
Camas County,Idaho,126.00
Weakley County,Tennessee,126.00
Wheeler County,Texas,126.00
Nottoway County,Virginia,128.00
Lemhi County,Idaho,130.00
Wadena County,Minnesota,130.00
Lawrence County,Ohio,131.00
Bennington County,Vermont,131.00
Pickett County,Tennessee,132.00
Hudspeth County,Texas,132.00
Roberts County,South Dakota,133.00
Covington County,Alabama,134.00
Crawford County,Georgia,135.00
Bond County,Illinois,135.00
Jeff Davis County,Texas,135.00
Plymouth County,Iowa,137.00
Daggett County,Utah,138.00
Huron County,Ohio,139.00
Kimble County,Texas,139.00
Ray County,Missouri,140.00
Tallapoosa County,Alabama,141.00
San Juan County,Colorado,141.00
Lewis County,New York,143.00
Otter Tail County,Minnesota,144.00
Sharp County,Arkansas,145.00
Garfield County,Nebraska,147.00
Ben Hill County,Georgia,150.00
Atchison County,Kansas,150.00
Noble County,Oklahoma,150.00
Glacier County,Montana,152.00
Clarke County,Iowa,153.00
St. Clair County,Missouri,153.00
Crawford County,Iowa,154.00
Wahkiakum County,Washington,154.00
Allegany County,Maryland,157.00
Morgan County,Ohio,157.00
Jefferson Davis Parish,Louisiana,159.00
Scotland County,North Carolina,159.00
Oneida County,Idaho,161.00
Hillsdale County,Michigan,161.00
Covington County,Mississippi,161.00
Pike County,Missouri,165.00
Union County,Indiana,167.00
Wabaunsee County,Kansas,168.00
Cheyenne County,Nebraska,168.00
Hancock County,Kentucky,173.00
Belmont County,Ohio,174.00
Lexington city,Virginia,175.00
Greer County,Oklahoma,178.00
Morrow County,Oregon,178.00
Wayne County,Tennessee,179.00
Ozark County,Missouri,181.00
Liberty County,Montana,181.00
Catron County,New Mexico,182.00
Saguache County,Colorado,191.00
Gratiot County,Michigan,191.00
Hanson County,South Dakota,192.00
Big Horn County,Montana,194.00
Stanley County,South Dakota,194.00
Mifflin County,Pennsylvania,196.00
Wyoming County,Pennsylvania,196.00
Archer County,Texas,200.00
Yuma County,Colorado,202.00
Galax city,Virginia,205.00
Lake County,Michigan,206.00
Manistee County,Michigan,206.00
Big Horn County,Wyoming,207.00
Bracken County,Kentucky,209.00
Pamlico County,North Carolina,210.00
Roger Mills County,Oklahoma,211.00
Lawrence County,Indiana,212.00
Davis County,Iowa,212.00
Adams County,Nebraska,213.00
Caswell County,North Carolina,218.00
Menard County,Illinois,219.00
Hockley County,Texas,219.00
Kinney County,Texas,219.00
Dolores County,Colorado,220.00
Washington County,Idaho,221.00
Jefferson County,Texas,222.00
Mahnomen County,Minnesota,223.00
Shelby County,Texas,224.00
Union County,Iowa,225.00
Surry County,Virginia,229.00
Polk County,Minnesota,231.00
Lyon County,Kentucky,234.00
Perry County,Arkansas,236.00
Franklin city,Virginia,236.00
Scott County,Arkansas,237.00
Modoc County,California,237.00
Hopewell city,Virginia,237.00
Crenshaw County,Alabama,241.00
Montgomery County,Arkansas,242.00
Dickinson County,Iowa,243.00
Hansford County,Texas,244.00
Washakie County,Wyoming,244.00
Lipscomb County,Texas,245.00
Coshocton County,Ohio,246.00
Carbon County,Wyoming,246.00
Cedar County,Missouri,249.00
Granite County,Montana,249.00
Garrett County,Maryland,251.00
Parmer County,Texas,253.00
Seward County,Nebraska,254.00
Pepin County,Wisconsin,256.00
Tyrrell County,North Carolina,258.00
Kit Carson County,Colorado,259.00
Stevens County,Kansas,261.00
Schuyler County,Missouri,261.00
Logan County,Kentucky,262.00
Wayne County,Missouri,262.00
Real County,Texas,262.00
Emporia city,Virginia,262.00
Stoddard County,Missouri,263.00
Rolette County,North Dakota,263.00
Steuben County,New York,264.00
Coos County,Oregon,264.00
Chowan County,North Carolina,267.00
Massac County,Illinois,268.00
Wayne County,Utah,269.00
Clearwater County,Minnesota,272.00
Maries County,Missouri,273.00
Mason County,Texas,274.00
Henry County,Missouri,275.00
McCormick County,South Carolina,275.00
Power County,Idaho,279.00
Echols County,Georgia,280.00
Jack County,Texas,281.00
Ziebach County,South Dakota,282.00
Goliad County,Texas,282.00
Marion County,Ohio,284.00
Perry County,Tennessee,284.00
Brown County,Indiana,285.00
Eastland County,Texas,286.00
Walthall County,Mississippi,287.00
Hamilton County,Texas,288.00
Wolfe County,Kentucky,290.00
Lawrence County,Kentucky,291.00
Ferry County,Washington,291.00
Owen County,Kentucky,294.00
Nome Census Area,Alaska,296.00
Windham County,Vermont,297.00
Las Animas County,Colorado,300.00
Piscataquis County,Maine,300.00
Buena Vista city,Virginia,301.00
Ste. Genevieve County,Missouri,303.00
Atoka County,Oklahoma,303.00
Rich County,Utah,303.00
Scioto County,Ohio,304.00
Crowley County,Colorado,305.00
Smith County,Mississippi,309.00
Cedar County,Iowa,312.00
Northwest Arctic Borough,Alaska,315.00
King and Queen County,Virginia,315.00
Nicholas County,Kentucky,322.00
Allen Parish,Louisiana,324.00
Carter County,Missouri,324.00
Fulton County,Indiana,325.00
Huntingdon County,Pennsylvania,327.00
Clay County,South Dakota,327.00
Charles City County,Virginia,330.00
Osceola County,Michigan,331.00
San Juan County,Utah,333.00
Clay County,Indiana,334.00
Bollinger County,Missouri,334.00
Eureka County,Nevada,336.00
Fayette County,Illinois,338.00
Houston County,Tennessee,338.00
Mineral County,Montana,339.00
Claiborne Parish,Louisiana,344.00
Otoe County,Nebraska,344.00
Pennington County,Minnesota,346.00
Mecklenburg County,Virginia,347.00
Martin County,Kentucky,351.00
Franklin County,Arkansas,354.00
Schuyler County,Illinois,355.00
Henry County,Kentucky,356.00
Saline County,Nebraska,357.00
Boise County,Idaho,358.00
Sawyer County,Wisconsin,361.00
Hamlin County,South Dakota,363.00
Piatt County,Illinois,364.00
Sabine County,Texas,365.00
Garvin County,Oklahoma,366.00
Brewster County,Texas,366.00
Talbot County,Georgia,367.00
Missaukee County,Michigan,371.00
Calhoun County,Georgia,374.00
Union County,New Mexico,375.00
Beadle County,South Dakota,375.00
Okfuskee County,Oklahoma,377.00
Crane County,Texas,379.00
Okmulgee County,Oklahoma,384.00
Lincoln County,Washington,386.00
Kewaunee County,Wisconsin,387.00
Jo Daviess County,Illinois,389.00
Rappahannock County,Virginia,390.00
Bates County,Missouri,396.00
Vilas County,Wisconsin,397.00
Hopkins County,Kentucky,401.00
Webster County,Georgia,409.00
Dickinson County,Kansas,410.00
Coryell County,Texas,410.00
Lapeer County,Michigan,415.00
Jones County,Iowa,417.00
Daviess County,Missouri,417.00
Lafayette County,Missouri,421.00
Humboldt County,Nevada,422.00
Madison County,Missouri,426.00
Tishomingo County,Mississippi,430.00
Wade Hampton Census Area,Alaska,431.00
Mason County,Michigan,431.00
Lyon County,Minnesota,432.00
Brown County,Texas,432.00
Polk County,Arkansas,433.00
Panola County,Mississippi,433.00
Garfield County,Utah,437.00
Perry County,Indiana,439.00
Seward County,Kansas,442.00
Ottawa County,Ohio,443.00
Aleutians East Borough,Alaska,444.00
Johnston County,Oklahoma,444.00
Richmond County,Virginia,445.00
Izard County,Arkansas,447.00
Harrison County,West Virginia,447.00
Hardin County,Tennessee,448.00
Caldwell County,Missouri,455.00
Hemphill County,Texas,456.00
Fulton County,New York,458.00
Amherst County,Virginia,459.00
Marion County,Tennessee,461.00
Latimer County,Oklahoma,462.00
Franklin County,New York,465.00
Bristol city,Virginia,468.00
Todd County,Minnesota,469.00
Antrim County,Michigan,470.00
Lake County,Oregon,473.00
Rockcastle County,Kentucky,474.00
Tallahatchie County,Mississippi,475.00
Alleghany County,North Carolina,478.00
Alamosa County,Colorado,479.00
Uvalde County,Texas,479.00
Tazewell County,Virginia,480.00
Franklin County,Alabama,481.00
Dallam County,Texas,481.00
Colorado County,Texas,484.00
Natchitoches Parish,Louisiana,486.00
Pendleton County,Kentucky,487.00
Todd County,Kentucky,489.00
Madison County,Florida,491.00
Franklin County,Florida,492.00
Marion County,Missouri,492.00
Montgomery County,Indiana,495.00
Adams County,Idaho,500.00
Bent County,Colorado,501.00
Fairfield County,South Carolina,502.00
Evans County,Georgia,505.00
Ohio County,Indiana,505.00
Bath County,Kentucky,506.00
Casey County,Kentucky,508.00
Bledsoe County,Tennessee,509.00
Montgomery County,New York,511.00
Mills County,Iowa,512.00
Kleberg County,Texas,512.00
Marion County,Arkansas,513.00
Mercer County,Kentucky,514.00
West Feliciana Parish,Louisiana,514.00
Presidio County,Texas,514.00
Colonial Heights city,Virginia,514.00
Edmonson County,Kentucky,517.00
Essex County,New York,519.00
Milam County,Texas,519.00
Hartley County,Texas,525.00
Glascock County,Georgia,526.00
Carbon County,Montana,526.00
Schleicher County,Texas,526.00
Dodge County,Nebraska,531.00
Randolph County,Alabama,533.00
Texas County,Oklahoma,533.00
Orange County,Indiana,534.00
Oregon County,Missouri,537.00
Ralls County,Missouri,541.00
Hughes County,South Dakota,541.00
Franklin County,Illinois,543.00
Chattooga County,Georgia,545.00
Nobles County,Minnesota,546.00
Houston County,Texas,547.00
Radford city,Virginia,549.00
Fleming County,Kentucky,556.00
Yoakum County,Texas,557.00
Moultrie County,Illinois,559.00
Mower County,Minnesota,560.00
Scurry County,Texas,560.00
Spencer County,Indiana,561.00
Todd County,South Dakota,562.00
Juneau City and Borough,Alaska,564.00
Weston County,Wyoming,564.00
Newport News city,Virginia,569.00
Bailey County,Texas,571.00
Concordia Parish,Louisiana,575.00
Platte County,Nebraska,575.00
Nelson County,Virginia,575.00
Kalkaska County,Michigan,582.00
Otsego County,New York,583.00
Jackson County,Ohio,584.00
Fulton County,Pennsylvania,584.00
Poquoson city,Virginia,584.00
Newaygo County,Michigan,586.00
Noble County,Ohio,587.00
Seminole County,Oklahoma,588.00
Leelanau County,Michigan,589.00
Ripley County,Missouri,591.00
Avoyelles Parish,Louisiana,592.00
Love County,Oklahoma,592.00
Fayette County,Ohio,597.00
Siskiyou County,California,599.00
Douglas County,Missouri,600.00
Inyo County,California,601.00
Montague County,Texas,602.00
Fulton County,Arkansas,603.00
Jackson County,Illinois,606.00
Young County,Texas,607.00
La Salle Parish,Louisiana,608.00
Tioga County,Pennsylvania,608.00
Humphreys County,Tennessee,609.00
Moffat County,Colorado,611.00
Storey County,Nevada,611.00
Trousdale County,Tennessee,611.00
Houghton County,Michigan,612.00
Fulton County,Ohio,614.00
Ashland County,Ohio,616.00
Moore County,Tennessee,622.00
Robertson County,Texas,622.00
McKenzie County,North Dakota,623.00
Beaver County,Utah,624.00
Bourbon County,Kentucky,625.00
Colleton County,South Carolina,628.00
Vinton County,Ohio,629.00
Giles County,Virginia,629.00
Adair County,Missouri,630.00
Avery County,North Carolina,630.00
Itawamba County,Mississippi,631.00
Livingston County,Missouri,637.00
Clinton County,Kentucky,638.00
Grant County,West Virginia,638.00
Callahan County,Texas,639.00
McDuffie County,Georgia,644.00
Unicoi County,Tennessee,646.00
Reeves County,Texas,646.00
Nantucket County,Massachusetts,652.00
Jackson County,Tennessee,654.00
Carroll County,Kentucky,656.00
Meeker County,Minnesota,656.00
Aransas County,Texas,661.00
Jefferson County,Iowa,662.00
Macon County,Georgia,666.00
Meigs County,Tennessee,667.00
Coles County,Illinois,677.00
Wilcox County,Georgia,678.00
St. Helena Parish,Louisiana,678.00
Fremont County,Colorado,679.00
Waupaca County,Wisconsin,679.00
Rio Blanco County,Colorado,680.00
Carter County,Tennessee,682.00
Greensville County,Virginia,683.00
Gilpin County,Colorado,684.00
Iowa County,Iowa,684.00
Trimble County,Kentucky,684.00
Hickory County,Missouri,687.00
Mason County,Kentucky,690.00
Copiah County,Mississippi,692.00
Ouray County,Colorado,694.00
Saluda County,South Carolina,694.00
Meigs County,Ohio,698.00
Lafayette County,Wisconsin,699.00
Jefferson County,Kansas,700.00
Benton County,Mississippi,703.00
Vernon County,Missouri,705.00
Orange County,Vermont,710.00
Goshen County,Wyoming,711.00
Lauderdale County,Tennessee,714.00
Burleson County,Texas,717.00
Gallatin County,Kentucky,719.00
Jefferson County,Indiana,723.00
Madison County,Texas,724.00
Yates County,New York,727.00
Johnson County,Nebraska,729.00
Dent County,Missouri,730.00
Calhoun County,Texas,734.00
Boyle County,Kentucky,735.00
Westmoreland County,Virginia,736.00
Cortland County,New York,737.00
Stephens County,Georgia,740.00
Grand County,Utah,740.00
Johnson County,Tennessee,745.00
Randolph County,Missouri,751.00
Custer County,Colorado,752.00
Grand Forks County,North Dakota,752.00
Dakota County,Nebraska,753.00
Hart County,Kentucky,754.00
Midland County,Michigan,755.00
Idaho County,Idaho,756.00
Emanuel County,Georgia,761.00
Adams County,Indiana,762.00
Davison County,South Dakota,763.00
Trinity County,California,764.00
San Miguel County,Colorado,765.00
Atkinson County,Georgia,766.00
Benton County,Iowa,768.00
La Paz County,Arizona,774.00
Richmond County,Georgia,774.00
Sabine Parish,Louisiana,774.00
Polk County,Tennessee,775.00
Moniteau County,Missouri,780.00
Yankton County,South Dakota,786.00
Madison County,Virginia,788.00
Hardee County,Florida,793.00
Lewis County,Tennessee,794.00
McIntosh County,Oklahoma,796.00
Carroll County,Virginia,797.00
Andrew County,Missouri,799.00
Doddridge County,West Virginia,799.00
Washington County,Kentucky,801.00
Jackson County,Kansas,805.00
Stewart County,Georgia,806.00
Trinity County,Texas,806.00
Taylor County,West Virginia,806.00
Deaf Smith County,Texas,811.00
Osage County,Missouri,816.00
Appling County,Georgia,817.00
Larue County,Kentucky,820.00
Miami County,Indiana,821.00
Heard County,Georgia,822.00
Ware County,Georgia,829.00
Carter County,Kentucky,831.00
Perry County,Missouri,839.00
Madison County,Montana,840.00
Lincoln County,Maine,841.00
Addison County,Vermont,847.00
Cleburne County,Alabama,849.00
White Pine County,Nevada,849.00
Lincoln County,Montana,850.00
Upshur County,West Virginia,850.00
Camp County,Texas,852.00
Montgomery County,Georgia,853.00
Southeast Fairbanks Census Area,Alaska,855.00
Wright County,Missouri,860.00
Campbell County,Tennessee,862.00
Harrison County,Kentucky,863.00
Otsego County,Michigan,863.00
Tuolumne County,California,864.00
Murray County,Oklahoma,865.00
Page County,Virginia,865.00
Graham County,North Carolina,868.00
Douglas County,Wisconsin,872.00
Jackson Parish,Louisiana,877.00
Owyhee County,Idaho,882.00
St. James Parish,Louisiana,886.00
Wayne County,Kentucky,890.00
Crawford County,Kansas,892.00
Stone County,Arkansas,895.00
Churchill County,Nevada,895.00
Tyler County,Texas,895.00
Aitkin County,Minnesota,901.00
Cass County,Nebraska,907.00
Barron County,Wisconsin,907.00
Iowa County,Wisconsin,907.00
Orangeburg County,South Carolina,919.00
Simpson County,Kentucky,922.00
Stillwater County,Montana,922.00
Ohio County,Kentucky,926.00
Summers County,West Virginia,928.00
Cooper County,Missouri,931.00
Mississippi County,Missouri,931.00
Franklin County,Indiana,936.00
Conway County,Arkansas,937.00
Custer County,South Dakota,941.00
Ellis County,Kansas,945.00
Edgecombe County,North Carolina,946.00
Saunders County,Nebraska,950.00
Bremer County,Iowa,951.00
Henry County,Indiana,954.00
Stewart County,Tennessee,954.00
Orleans County,Vermont,954.00
Lee County,Texas,955.00
Hancock County,Mississippi,962.00
Frio County,Texas,965.00
Cascade County,Montana,970.00
Etowah County,Alabama,971.00
Jennings County,Indiana,971.00
Steuben County,Indiana,971.00
