County,State,Value
Vermilion County,Illinois,89.90
Washington County,Illinois,90.70
Whiteside County,Illinois,92.10
Will County,Illinois,94.80
Adams County,Indiana,92.30
Blackford County,Indiana,86.50
Boone County,Indiana,92.90
Carroll County,Indiana,83.40
Clay County,Indiana,89.30
Crawford County,Indiana,78.00
Decatur County,Indiana,89.00
Fremont County,Idaho,52.00
Gooding County,Idaho,90.80
Jerome County,Idaho,93.10
Kootenai County,Idaho,85.80
Lewis County,Idaho,88.10
Madison County,Idaho,94.10
Nez Perce County,Idaho,93.10
Oneida County,Idaho,81.10
Power County,Idaho,89.70
Shoshone County,Idaho,79.40
Valley County,Idaho,37.30
Alexander County,Illinois,83.10
Harlan County,Kentucky,87.20
Harrison County,Kentucky,89.50
Henry County,Kentucky,89.80
Hickman County,Kentucky,86.60
Jackson County,Kentucky,84.10
Johnson County,Kentucky,88.10
Knott County,Kentucky,86.00
Laurel County,Kentucky,90.40
Leslie County,Kentucky,86.30
Lewis County,Kentucky,84.80
Lyon County,Kentucky,68.60
McCracken County,Kentucky,90.80
McLean County,Kentucky,89.90
Marion County,Kentucky,89.90
Mason County,Kentucky,86.70
Otsego County,Michigan,66.20
Ottawa County,Michigan,91.50
Presque Isle County,Michigan,57.40
St. Clair County,Michigan,88.90
St. Joseph County,Michigan,83.70
Tuscola County,Michigan,88.30
Wayne County,Michigan,85.50
Aitkin County,Minnesota,45.50
Beltrami County,Minnesota,82.10
Blue Earth County,Minnesota,93.30
Carlton County,Minnesota,86.50
Worcester County,Massachusetts,92.70
Alger County,Michigan,59.50
Allegan County,Michigan,85.00
Bay County,Michigan,92.50
Benzie County,Michigan,59.80
Ravalli County,Montana,86.50
Saunders County,Nebraska,87.20
Scotts Bluff County,Nebraska,91.00
Sheridan County,Nebraska,81.10
Thayer County,Nebraska,84.10
Thurston County,Nebraska,89.60
Webster County,Nebraska,83.90
York County,Nebraska,89.30
Elko County,Nevada,89.10
Esmeralda County,Nevada,45.80
Humboldt County,Nevada,88.30
Lincoln County,Nevada,72.80
Storey County,Nevada,87.50
Falls Church city,Virginia,92.90
Hancock County,Kentucky,88.00
Mercer County,Kentucky,87.30
Belknap County,New Hampshire,66.20
Grafton County,New Hampshire,70.40
Hillsborough County,New Hampshire,93.60
Rockingham County,New Hampshire,90.80
Atlantic County,New Jersey,81.20
Cape May County,New Jersey,41.50
Essex County,New Jersey,90.70
Cass County,Minnesota,48.00
Hunterdon County,New Jersey,95.30
Morris County,New Jersey,95.10
Ocean County,New Jersey,79.50
Salem County,New Jersey,92.20
Union County,New Jersey,94.30
Catron County,New Mexico,54.30
Colfax County,New Mexico,60.00
Lowndes County,Mississippi,88.40
Madison County,Mississippi,92.90
Monroe County,Mississippi,88.00
Newton County,Mississippi,87.60
Pearl River County,Mississippi,86.80
Pike County,Mississippi,86.10
Prentiss County,Mississippi,88.80
Rankin County,Mississippi,93.50
Scott County,Mississippi,89.30
Simpson County,Mississippi,86.60
Smith County,Mississippi,86.00
Sunflower County,Mississippi,91.10
Tallahatchie County,Mississippi,87.80
Tippah County,Mississippi,88.70
Tishomingo County,Mississippi,79.10
Walthall County,Mississippi,82.60
Wayne County,Mississippi,88.00
Wilkinson County,Mississippi,68.60
Yalobusha County,Mississippi,81.40
Andrew County,Missouri,91.70
Carson City,Nevada,91.00
Barton County,Missouri,88.00
Bates County,Missouri,86.00
Buchanan County,Missouri,89.80
Callaway County,Missouri,88.20
Carroll County,Missouri,83.50
Chariton County,Missouri,77.80
Clay County,Missouri,92.90
Cole County,Missouri,92.00
Dade County,Missouri,82.50
Daviess County,Missouri,76.50
Douglas County,Missouri,85.70
Gasconade County,Missouri,76.20
Gentry County,Missouri,83.30
Grundy County,Missouri,83.70
Hickory County,Missouri,64.00
Hudson County,New Jersey,91.20
Beaufort County,North Carolina,80.80
Brunswick County,North Carolina,59.80
Burke County,North Carolina,87.60
Camden County,North Carolina,89.50
Catawba County,North Carolina,89.70
Chatham County,North Carolina,89.90
Cherokee County,North Carolina,67.10
Chowan County,North Carolina,83.10
Craven County,North Carolina,89.50
Davie County,North Carolina,89.10
Norton County,Kansas,85.10
Panola County,Mississippi,87.40
Edgecombe County,North Carolina,87.30
Franklin County,North Carolina,86.60
Gaston County,North Carolina,90.10
Granville County,North Carolina,90.40
Halifax County,North Carolina,85.20
Haywood County,North Carolina,73.10
Hoke County,North Carolina,90.80
Jackson County,North Carolina,63.40
Johnston County,North Carolina,91.50
Lee County,North Carolina,91.40
Lenoir County,North Carolina,88.70
McDowell County,North Carolina,85.70
Mecklenburg County,North Carolina,90.90
New Hanover County,North Carolina,84.80
Barry County,Missouri,80.20
Orange County,North Carolina,92.60
Pasquotank County,North Carolina,88.80
Perquimans County,North Carolina,80.10
Pitt County,North Carolina,90.10
Richmond County,North Carolina,88.90
Rowan County,North Carolina,88.30
Stanly County,North Carolina,87.00
Stokes County,North Carolina,88.60
Surry County,North Carolina,88.90
Tyrrell County,North Carolina,77.10
Wayne County,North Carolina,90.30
Wilkes County,North Carolina,85.80
Yancey County,North Carolina,69.30
Avery County,North Carolina,48.00
Bottineau County,North Dakota,65.20
Bowman County,North Dakota,82.30
Burleigh County,North Dakota,95.00
Dickey County,North Dakota,82.70
Eddy County,North Dakota,79.90
Emmons County,North Dakota,76.50
Grant County,North Dakota,66.70
Griggs County,North Dakota,77.40
Logan County,North Dakota,73.70
McKenzie County,North Dakota,78.00
Mercer County,North Dakota,81.50
Nelson County,North Dakota,76.50
Renville County,North Dakota,76.60
Duplin County,North Carolina,87.40
Sargent County,North Dakota,83.60
Sheridan County,North Dakota,72.10
Stark County,North Dakota,93.90
Stutsman County,North Dakota,90.60
Traill County,North Dakota,89.80
Walsh County,North Dakota,86.30
Adams County,Ohio,85.90
Ashland County,Ohio,91.20
Belmont County,Ohio,88.40
Butler County,Ohio,91.70
Carroll County,Ohio,83.10
Clark County,Ohio,89.90
Columbiana County,Ohio,90.60
Crawford County,Ohio,89.70
Northampton County,North Carolina,78.70
Darke County,Ohio,92.10
Fairfield County,Ohio,92.50
Franklin County,Ohio,90.50
Fulton County,Ohio,93.00
Harrison County,Ohio,79.90
Highland County,Ohio,86.10
Huron County,Ohio,90.60
Jackson County,Ohio,89.20
Lawrence County,Ohio,90.50
Lorain County,Ohio,91.50
Mahoning County,Ohio,88.30
Medina County,Ohio,94.20
Mercer County,Ohio,88.10
Benson County,North Dakota,75.70
Montgomery County,Ohio,87.90
Morrow County,Ohio,90.80
Perry County,Ohio,89.30
Pickaway County,Ohio,92.20
Portage County,Ohio,92.20
Preble County,Ohio,91.40
Richland County,Ohio,89.60
Sandusky County,Ohio,91.60
Stark County,Ohio,91.40
Summit County,Ohio,90.90
Union County,Ohio,93.00
Vinton County,Ohio,83.60
Williams County,Ohio,90.40
Wyandot County,Ohio,92.10
Atoka County,Oklahoma,85.40
Blaine County,Oklahoma,76.20
Bryan County,Oklahoma,86.00
Canadian County,Oklahoma,92.60
Cherokee County,Oklahoma,83.10
Cimarron County,Oklahoma,66.00
Cotton County,Oklahoma,82.30
Dewey County,Oklahoma,79.50
Grady County,Oklahoma,89.50
Harding County,New Mexico,66.30
Hidalgo County,New Mexico,80.90
Los Alamos County,New Mexico,91.70
Luna County,New Mexico,87.20
Otero County,New Mexico,78.90
Rio Arriba County,New Mexico,80.30
Roosevelt County,New Mexico,89.40
San Juan County,New Mexico,90.00
Santa Fe County,New Mexico,86.90
Sierra County,New Mexico,70.80
Torrance County,New Mexico,80.30
Albany County,New York,91.70
Broome County,New York,90.70
Cayuga County,New York,86.20
Chemung County,New York,92.40
Clinton County,New York,88.00
Cortland County,New York,90.70
Dutchess County,New York,91.00
Monroe County,Ohio,80.20
Franklin County,New York,75.30
Fulton County,New York,79.00
Greene County,New York,67.90
Hamilton County,New York,26.00
Kings County,New York,91.70
Livingston County,New York,90.00
Monroe County,New York,93.70
Nassau County,New York,95.80
Niagara County,New York,91.40
Orange County,New York,91.90
Orleans County,New York,87.50
Quay County,New Mexico,73.10
Putnam County,New York,91.70
Rockland County,New York,95.40
St. Lawrence County,New York,79.80
Schuyler County,New York,79.60
Suffolk County,New York,87.70
Tioga County,New York,91.70
Ulster County,New York,84.90
Wayne County,New York,89.10
Richland County,North Dakota,88.60
Bucks County,Pennsylvania,95.50
Cameron County,Pennsylvania,51.00
Clinton County,Pennsylvania,79.40
Cumberland County,Pennsylvania,94.00
Delaware County,Pennsylvania,93.60
Erie County,Pennsylvania,92.70
Fayette County,Pennsylvania,89.20
Greene County,Pennsylvania,89.50
Huntingdon County,Pennsylvania,77.30
Juniata County,Pennsylvania,86.30
Oswego County,New York,86.60
Lawrence County,Pennsylvania,90.60
Luzerne County,Pennsylvania,88.70
Monroe County,Pennsylvania,76.00
Montgomery County,Pennsylvania,94.50
Philadelphia County,Pennsylvania,89.50
Pike County,Pennsylvania,57.20
Snyder County,Pennsylvania,92.00
Somerset County,Pennsylvania,81.60
Susquehanna County,Pennsylvania,77.50
Venango County,Pennsylvania,82.40
Westchester County,New York,93.60
Wayne County,Pennsylvania,65.20
York County,Pennsylvania,94.20
Kent County,Rhode Island,93.10
Newport County,Rhode Island,83.50
Abbeville County,South Carolina,82.70
Aiken County,South Carolina,88.90
Barnwell County,South Carolina,85.20
Lancaster County,Pennsylvania,95.40
Chester County,South Carolina,87.60
Chesterfield County,South Carolina,84.60
Colleton County,South Carolina,76.00
Darlington County,South Carolina,87.60
Edgefield County,South Carolina,88.50
Jasper County,South Carolina,82.70
Kershaw County,South Carolina,87.10
Lancaster County,South Carolina,90.90
Lexington County,South Carolina,90.20
Marlboro County,South Carolina,86.00
Orangeburg County,South Carolina,84.20
Washington County,Pennsylvania,91.50
Saluda County,South Carolina,81.00
Sumter County,South Carolina,87.80
Williamsburg County,South Carolina,84.70
Bennett County,South Dakota,86.30
Brookings County,South Dakota,91.60
Butte County,South Dakota,90.00
Clark County,South Dakota,84.50
Clay County,South Dakota,90.60
Custer County,South Dakota,78.60
Day County,South Dakota,69.00
Douglas County,South Dakota,84.10
Fall River County,South Dakota,78.10
Haakon County,South Dakota,83.90
Hanson County,South Dakota,88.80
Calhoun County,South Carolina,82.80
Hutchinson County,South Dakota,87.40
Hyde County,South Dakota,84.70
Jerauld County,South Dakota,81.30
Jones County,South Dakota,77.80
Lyman County,South Dakota,81.70
Meade County,South Dakota,90.00
Mellette County,South Dakota,82.70
Moody County,South Dakota,90.40
Sanborn County,South Dakota,83.20
Shannon County,South Dakota,87.50
Stanley County,South Dakota,88.50
Todd County,South Dakota,88.50
Union County,South Dakota,91.70
Ziebach County,South Dakota,84.70
Richland County,South Carolina,89.80
Carter County,Tennessee,87.20
Cheatham County,Tennessee,92.70
Claiborne County,Tennessee,86.50
Coffee County,Tennessee,89.30
Davidson County,Tennessee,91.40
DeKalb County,Tennessee,78.90
Fentress County,Tennessee,80.90
Gibson County,Tennessee,89.50
Greene County,Tennessee,87.50
Grundy County,Tennessee,84.50
Hardeman County,Tennessee,85.70
Haywood County,Tennessee,89.70
Henderson County,Tennessee,87.90
Houston County,Tennessee,80.00
Jackson County,Tennessee,82.00
Harding County,South Dakota,73.70
Lewis County,Tennessee,87.40
Lincoln County,Tennessee,87.80
McNairy County,Tennessee,86.50
Macon County,Tennessee,86.80
Maury County,Tennessee,89.80
Montgomery County,Tennessee,90.80
Obion County,Tennessee,89.20
Pickett County,Tennessee,62.90
Rhea County,Tennessee,85.50
Rutherford County,Tennessee,93.50
Sevier County,Tennessee,63.20
Stewart County,Tennessee,79.50
Carroll County,Tennessee,87.30
Unicoi County,Tennessee,87.50
Van Buren County,Tennessee,84.30
Warren County,Tennessee,88.90
Jefferson County,Oklahoma,78.00
Latimer County,Oklahoma,84.50
Logan County,Oklahoma,88.90
Love County,Oklahoma,81.80
McIntosh County,Oklahoma,63.40
Marshall County,Oklahoma,63.30
Muskogee County,Oklahoma,87.50
Okfuskee County,Oklahoma,82.40
Pawnee County,Oklahoma,83.70
Lake County,Tennessee,87.40
Pittsburg County,Oklahoma,79.60
Pottawatomie County,Oklahoma,88.90
Roger Mills County,Oklahoma,77.20
Sequoyah County,Oklahoma,86.90
Tulsa County,Oklahoma,90.10
Wagoner County,Oklahoma,90.50
Washita County,Oklahoma,83.90
Benton County,Oregon,94.70
Clackamas County,Oregon,92.90
Coos County,Oregon,88.70
Crook County,Oregon,83.90
Tipton County,Tennessee,93.20
Refugio County,Texas,76.20
Robertson County,Texas,77.10
Rusk County,Texas,87.20
San Jacinto County,Texas,76.60
Scurry County,Texas,83.80
Shackelford County,Texas,77.90
Shelby County,Texas,81.30
Smith County,Texas,90.50
Sterling County,Texas,71.50
Sutton County,Texas,76.30
Swisher County,Texas,85.70
Throckmorton County,Texas,66.80
Tom Green County,Texas,90.90
Travis County,Texas,91.70
Upton County,Texas,81.10
Van Zandt County,Texas,87.90
Payne County,Oklahoma,88.80
Gilliam County,Oregon,74.70
Harney County,Oregon,83.60
Hood River County,Oregon,88.20
Josephine County,Oregon,91.20
Lincoln County,Oregon,67.10
Malheur County,Oregon,89.00
Sherman County,Oregon,84.60
Umatilla County,Oregon,90.60
Douglas County,Oregon,91.10
Jeff Davis County,Texas,64.10
Jim Wells County,Texas,86.50
Jones County,Texas,81.30
Kaufman County,Texas,91.20
Kimble County,Texas,59.80
Kinney County,Texas,69.60
Kleberg County,Texas,86.80
Lampasas County,Texas,86.50
Lavaca County,Texas,75.50
Lee County,Texas,82.00
Limestone County,Texas,80.70
Victoria County,Texas,90.90
Waller County,Texas,88.60
Washington County,Texas,84.00
Wheeler County,Texas,79.90
Wichita County,Texas,88.20
Willacy County,Texas,81.90
Wood County,Texas,82.10
Zapata County,Texas,69.30
Carbon County,Utah,83.50
Daggett County,Utah,37.30
Duchesne County,Utah,63.20
Grand County,Utah,80.80
Juab County,Utah,88.30
Anderson County,Texas,85.60
Wasco County,Oregon,87.30
Washington County,Oregon,94.60
Adams County,Pennsylvania,93.10
Beaver County,Pennsylvania,91.30
Hale County,Texas,87.50
Hamilton County,Texas,75.40
Hardin County,Texas,90.60
Harrison County,Texas,88.50
Hemphill County,Texas,84.80
Henderson County,Texas,78.30
Hidalgo County,Texas,87.20
Hopkins County,Texas,88.50
Irion County,Texas,76.30
Jack County,Texas,76.60
Jackson County,Texas,80.20
Loving County,Texas,78.00
Lynn County,Texas,83.90
McCulloch County,Texas,77.60
McMullen County,Texas,63.90
Marion County,Texas,73.90
Maverick County,Texas,89.10
Menard County,Texas,58.40
Milam County,Texas,83.20
Mills County,Texas,69.40
Moore County,Texas,91.30
Motley County,Texas,69.60
Nacogdoches County,Texas,87.10
Orange County,Texas,87.90
Panola County,Texas,84.90
Potter County,Texas,90.80
Presidio County,Texas,76.00
Real County,Texas,52.90
DeKalb County,Indiana,90.80
Elkhart County,Indiana,90.30
Fayette County,Indiana,89.20
Greene County,Indiana,88.70
Henry County,Indiana,89.60
Huntington County,Indiana,90.00
Jay County,Indiana,88.20
Johnson County,Indiana,92.20
LaGrange County,Indiana,82.30
Lawrence County,Indiana,89.30
Marion County,Indiana,87.60
Marshall County,Indiana,87.70
Montgomery County,Indiana,90.60
Newton County,Indiana,91.30
Owen County,Indiana,84.10
Pike County,Indiana,90.40
Porter County,Indiana,93.70
Monroe County,Kentucky,86.60
Morgan County,Kentucky,83.40
Muhlenberg County,Kentucky,88.00
Pendleton County,Kentucky,86.70
Perry County,Kentucky,88.50
Robertson County,Kentucky,82.40
Rowan County,Kentucky,87.70
Shelby County,Kentucky,92.30
Taylor County,Kentucky,90.50
Todd County,Kentucky,87.90
Washington County,Kentucky,89.40
Wayne County,Kentucky,79.00
Whitley County,Kentucky,89.50
Woodford County,Kentucky,91.60
Ascension Parish,Louisiana,92.70
Beauregard Parish,Louisiana,87.50
Calcasieu Parish,Louisiana,90.20
Chisago County,Minnesota,92.00
Clearwater County,Minnesota,73.90
Crow Wing County,Minnesota,64.80
Dakota County,Minnesota,95.30
Faribault County,Minnesota,88.00
Fillmore County,Minnesota,87.80
Hennepin County,Minnesota,93.40
Isanti County,Minnesota,91.20
Itasca County,Minnesota,69.40
Lake of the Woods County,Minnesota,48.60
Lincoln County,Minnesota,82.80
McLeod County,Minnesota,92.90
Martin County,Minnesota,90.30
Cass County,Michigan,79.60
Charlevoix County,Michigan,63.10
Chippewa County,Michigan,67.40
Delta County,Michigan,79.10
Dickinson County,Michigan,81.20
Emmet County,Michigan,63.80
Posey County,Indiana,90.80
Randolph County,Indiana,89.00
Shelby County,Indiana,90.70
Steuben County,Indiana,68.70
Switzerland County,Indiana,81.20
Union County,Indiana,90.70
Vermillion County,Indiana,88.40
Warren County,Indiana,90.70
White County,Indiana,75.10
Adair County,Iowa,89.00
Adams County,Iowa,85.30
Audubon County,Iowa,88.10
Black Hawk County,Iowa,93.90
Boone County,Iowa,91.30
Butler County,Iowa,91.60
Cedar County,Iowa,93.10
Cameron Parish,Louisiana,71.70
Catahoula Parish,Louisiana,78.60
De Soto Parish,Louisiana,85.90
East Carroll Parish,Louisiana,87.90
Franklin Parish,Louisiana,87.50
Grant Parish,Louisiana,84.40
Jackson Parish,Louisiana,81.50
Jefferson Parish,Louisiana,89.70
Jefferson Davis Parish,Louisiana,88.50
Lincoln Parish,Louisiana,90.30
Madison Parish,Louisiana,83.80
Morehouse Parish,Louisiana,87.40
Mille Lacs County,Minnesota,79.70
Nicollet County,Minnesota,94.80
Olmsted County,Minnesota,94.40
Pennington County,Minnesota,92.70
Pipestone County,Minnesota,90.40
Red Lake County,Minnesota,89.20
Redwood County,Minnesota,90.50
Rice County,Minnesota,91.30
Scott County,Minnesota,95.70
Sibley County,Minnesota,91.70
Stearns County,Minnesota,90.70
Stevens County,Minnesota,89.60
Todd County,Minnesota,75.50
Traverse County,Minnesota,73.50
Wilkin County,Minnesota,87.40
Winona County,Minnesota,94.20
Gogebic County,Michigan,65.20
Jefferson County,Missouri,93.20
Laclede County,Missouri,89.20
Lafayette County,Missouri,88.50
Lewis County,Missouri,85.40
Lincoln County,Missouri,90.00
Livingston County,Missouri,87.20
McDonald County,Missouri,84.70
Maries County,Missouri,80.40
Mercer County,Missouri,73.10
Monroe County,Missouri,75.80
Montgomery County,Missouri,79.40
Newton County,Missouri,90.60
Cerro Gordo County,Iowa,87.30
Chickasaw County,Iowa,91.60
Gwinnett County,Georgia,92.10
Habersham County,Georgia,85.30
Harris County,Georgia,88.30
Henry County,Georgia,91.80
Jasper County,Georgia,82.00
Jenkins County,Georgia,75.60
Lamar County,Georgia,88.50
Lanier County,Georgia,84.90
Lincoln County,Georgia,68.60
McDuffie County,Georgia,88.90
McIntosh County,Georgia,64.80
Madison County,Georgia,89.20
Mitchell County,Georgia,89.50
Morgan County,Georgia,89.10
Ouachita Parish,Louisiana,91.00
Plaquemines Parish,Louisiana,84.20
Rapides Parish,Louisiana,90.50
Richland Parish,Louisiana,87.60
Sabine Parish,Louisiana,68.10
St. Helena Parish,Louisiana,84.10
St. John the Baptist Parish,Louisiana,91.20
St. Landry Parish,Louisiana,89.30
Sanders County,Montana,76.70
Ottawa County,Kansas,88.40
Yellow Medicine County,Minnesota,90.20
Amite County,Mississippi,80.60
Attala County,Mississippi,83.50
Bolivar County,Mississippi,90.50
Calhoun County,Mississippi,86.60
Claiborne County,Mississippi,81.50
Coahoma County,Mississippi,87.70
Franklin County,Mississippi,77.30
George County,Mississippi,85.60
Grenada County,Mississippi,86.50
Holmes County,Mississippi,82.30
Humphreys County,Mississippi,87.50
Jackson County,Mississippi,86.90
Osage County,Missouri,81.60
Ozark County,Missouri,74.20
Pemiscot County,Missouri,90.10
Phelps County,Missouri,89.90
Polk County,Missouri,87.80
Ralls County,Missouri,78.90
Ray County,Missouri,89.70
Ripley County,Missouri,85.40
St. Francois County,Missouri,84.30
Schuyler County,Missouri,85.40
Scotland County,Missouri,79.40
Stoddard County,Missouri,90.10
Taney County,Missouri,70.90
Warren County,Missouri,84.00
Wayne County,Missouri,70.70
Oglethorpe County,Georgia,87.10
Paulding County,Georgia,92.30
Pierce County,Georgia,88.70
Pike County,Georgia,90.70
Quitman County,Georgia,51.40
Richmond County,Georgia,89.10
Screven County,Georgia,83.00
Stephens County,Georgia,81.30
Talbot County,Georgia,83.30
Taylor County,Georgia,77.20
Thomas County,Georgia,87.10
Turner County,Georgia,86.90
Twiggs County,Georgia,85.80
Union County,Georgia,64.90
Ware County,Georgia,83.60
Wayne County,Georgia,86.60
St. Martin Parish,Louisiana,87.60
Tangipahoa Parish,Louisiana,90.10
Tensas Parish,Louisiana,64.70
Vermilion Parish,Louisiana,86.70
Vernon Parish,Louisiana,89.40
Davis County,Iowa,88.90
Decatur County,Iowa,84.10
Dubuque County,Iowa,94.50
Fayette County,Iowa,90.30
Franklin County,Iowa,88.50
Grundy County,Iowa,92.80
Guthrie County,Iowa,78.90
Howard County,Iowa,90.30
Jefferson County,Mississippi,79.70
Jones County,Mississippi,88.80
Lafayette County,Mississippi,80.80
West Feliciana Parish,Louisiana,77.90
Franklin County,Maine,59.90
Knox County,Maine,72.70
Oxford County,Maine,67.40
St. Louis city,Missouri,80.70
Big Horn County,Montana,85.30
Blaine County,Montana,82.90
Carbon County,Montana,71.00
Chouteau County,Montana,79.70
Custer County,Montana,90.50
Deer Lodge County,Montana,78.40
Fergus County,Montana,87.40
Garfield County,Montana,63.00
Granite County,Montana,50.20
Jefferson County,Montana,89.30
Muscogee County,Georgia,89.60
Crawford County,Kansas,88.40
Edwards County,Kansas,79.60
Ellis County,Kansas,92.50
Ellsworth County,Kansas,76.00
Geary County,Kansas,87.40
Grant County,Kansas,92.20
Greenwood County,Kansas,73.50
Harper County,Kansas,81.70
Harvey County,Kansas,92.30
Jefferson County,Kansas,90.30
Johnson County,Kansas,94.00
Labette County,Kansas,87.40
Logan County,Kansas,84.60
McPherson County,Kansas,92.40
Marshall County,Kansas,88.40
Ida County,Iowa,89.10
Jackson County,Iowa,88.00
Jefferson County,Iowa,90.20
Johnson County,Iowa,94.20
Keokuk County,Iowa,89.40
Lucas County,Iowa,87.00
Lyon County,Iowa,91.60
Mahaska County,Iowa,91.90
Mills County,Iowa,91.70
Monroe County,Iowa,82.70
Osceola County,Iowa,89.70
Plymouth County,Iowa,93.60
Polk County,Iowa,93.40
Ringgold County,Iowa,78.30
Sioux County,Iowa,94.30
Tama County,Iowa,89.50
Washington County,Iowa,91.90
Wayne County,Iowa,82.60
Penobscot County,Maine,85.30
Sagadahoc County,Maine,82.50
Waldo County,Maine,76.20
Anne Arundel County,Maryland,93.80
Caroline County,Maryland,90.20
Cecil County,Maryland,89.70
Dorchester County,Maryland,81.70
Frederick County,Maryland,94.10
Garrett County,Maryland,63.90
Liberty County,Montana,78.80
Lincoln County,Montana,77.50
McCone County,Montana,76.80
Park County,Montana,78.00
Phillips County,Montana,77.90
Powell County,Montana,79.40
Roosevelt County,Montana,87.40
Rosebud County,Montana,83.70
Sheridan County,Montana,76.00
Montgomery County,Kansas,86.80
Morton County,Kansas,85.20
Nemaha County,Kansas,90.20
Osborne County,Kansas,79.00
Pottawatomie County,Kansas,91.30
Rawlins County,Kansas,80.70
Riley County,Kansas,91.40
Rush County,Kansas,80.80
Scott County,Kansas,90.40
Shawnee County,Kansas,91.70
Sherman County,Kansas,82.80
Stanton County,Kansas,83.30
Thomas County,Kansas,90.40
Wabaunsee County,Kansas,84.80
Woodson County,Kansas,75.40
Barren County,Kentucky,88.60
Winnebago County,Iowa,88.50
Winneshiek County,Iowa,91.70
Allen County,Kansas,87.90
Anderson County,Kansas,87.60
Barber County,Kansas,77.40
Barton County,Kansas,88.90
Chase County,Kansas,76.50
Chautauqua County,Kansas,75.00
Iron County,Michigan,60.60
Jackson County,Michigan,87.50
Kalkaska County,Michigan,57.20
Keweenaw County,Michigan,41.10
Lake County,Michigan,34.50
Lenawee County,Michigan,86.30
Luce County,Michigan,55.50
Harford County,Maryland,94.40
Washington County,Maryland,91.60
Worcester County,Maryland,39.90
Baltimore city,Maryland,84.20
Stillwater County,Montana,79.00
Teton County,Montana,84.70
Toole County,Montana,86.30
Wibaux County,Montana,84.90
Antelope County,Nebraska,86.50
Boone County,Nebraska,88.20
Box Butte County,Nebraska,86.50
Buffalo County,Nebraska,94.60
Burt County,Nebraska,83.80
Chase County,Nebraska,86.40
Cheyenne County,Nebraska,87.90
Dixon County,Nebraska,88.20
Douglas County,Nebraska,92.20
Bath County,Kentucky,84.90
Boone County,Kentucky,93.60
Bourbon County,Kentucky,89.30
Boyle County,Kentucky,90.00
Breckinridge County,Kentucky,73.60
Caldwell County,Kentucky,85.70
Carlisle County,Kentucky,86.70
Casey County,Kentucky,84.80
Christian County,Kentucky,88.70
Clinton County,Kentucky,82.10
Elliott County,Kentucky,82.30
Fayette County,Kentucky,91.00
Fleming County,Kentucky,86.50
Garrard County,Kentucky,89.30
Graves County,Kentucky,89.30
Grayson County,Kentucky,74.30
Macomb County,Michigan,93.00
Manistee County,Michigan,65.70
Mason County,Michigan,69.00
Monroe County,Michigan,92.50
Montmorency County,Michigan,46.00
Oakland County,Michigan,91.70
Fort Bend County,Texas,95.10
Dukes County,Massachusetts,42.90
Essex County,Massachusetts,93.20
Hampshire County,Massachusetts,93.80
Nantucket County,Massachusetts,36.40
Vieques Municipio,Puerto Rico,66.20
Ector County,Texas,91.80
Dundy County,Nebraska,79.70
Franklin County,Nebraska,81.10
Gage County,Nebraska,90.20
Garfield County,Nebraska,79.40
Hamilton County,Nebraska,89.80
Hitchcock County,Nebraska,73.80
Howard County,Nebraska,89.00
Keith County,Nebraska,69.20
Kimball County,Nebraska,85.20
Lancaster County,Nebraska,93.80
Loup County,Nebraska,64.60
Otoe County,Nebraska,90.60
Perkins County,Nebraska,85.40
Platte County,Nebraska,94.60
Richardson County,Nebraska,84.60
Sarpy County,Nebraska,93.80
Yakima County,Washington,94.30
Berkeley County,West Virginia,89.00
Braxton County,West Virginia,80.90
Brooke County,West Virginia,91.40
Grant County,West Virginia,77.60
Hampshire County,West Virginia,70.10
Harrison County,West Virginia,90.80
Kanawha County,West Virginia,90.90
Lincoln County,West Virginia,88.80
Marshall County,West Virginia,87.10
Mason County,West Virginia,85.70
Mineral County,West Virginia,88.60
Monroe County,West Virginia,74.40
King George County,Virginia,88.40
Lancaster County,Virginia,71.10
Mathews County,Virginia,68.10
Mecklenburg County,Virginia,72.60
Camuy Municipio,Puerto Rico,88.40
Cataí±o Municipi,Puerto Rico,90.20
Cayey Municipio,Puerto Rico,84.50
Cidra Municipio,Puerto Rico,88.50
Coamo Municipio,Puerto Rico,85.40
Fajardo Municipio,Puerto Rico,71.80
Guayama Municipio,Puerto Rico,82.40
Lincoln County,Idaho,86.30
Payette County,Idaho,92.40
Adams County,Illinois,91.70
Cass County,Illinois,90.30
Clay County,Illinois,89.00
De Witt County,Illinois,90.60
Edgar County,Illinois,89.00
Greene County,Illinois,87.20
Hardin County,Illinois,77.00
Henry County,Illinois,91.90
Jasper County,Illinois,90.70
Kane County,Illinois,93.60
Lee County,Illinois,91.40
McLean County,Illinois,93.50
Marshall County,Illinois,87.30
Montgomery County,Illinois,89.10
Kanabec County,Minnesota,81.70
Kittson County,Minnesota,76.20
Koochiching County,Minnesota,74.40
Mahnomen County,Minnesota,72.50
Morrison County,Minnesota,83.10
Norman County,Minnesota,83.70
Ramsey County,Minnesota,93.30
Roseau County,Minnesota,84.30
Swift County,Minnesota,87.60
Waseca County,Minnesota,92.10
Wright County,Minnesota,90.80
Carroll County,Mississippi,82.90
Clay County,Mississippi,87.50
Forrest County,Mississippi,89.00
Hinds County,Mississippi,88.30
Jasper County,Mississippi,82.80
Morgan County,West Virginia,74.90
Washington Parish,Louisiana,86.10
West Carroll Parish,Louisiana,88.20
Kennebec County,Maine,83.90
