County,State,Value
Kootenai County,Idaho,94.5
Lewis County,Idaho,90.3
Madison County,Idaho,93.9
Nez Perce County,Idaho,90.1
Oneida County,Idaho,96.7
Power County,Idaho,75.1
Shoshone County,Idaho,95.4
Valley County,Idaho,95.8
Alexander County,Illinois,60.9
Harlan County,Kentucky,96.1
Harrison County,Kentucky,95.7
Henry County,Kentucky,93.7
Hickman County,Kentucky,88.4
Jackson County,Kentucky,98.9
Johnson County,Kentucky,98.4
Knott County,Kentucky,98.3
Laurel County,Kentucky,97
Leslie County,Kentucky,98.8
Lewis County,Kentucky,98.9
Lyon County,Kentucky,93
McCracken County,Kentucky,85
McLean County,Kentucky,97.6
Marion County,Kentucky,88.1
Mason County,Kentucky,90.3
Otsego County,Michigan,96.9
Ottawa County,Michigan,90.1
Presque Isle County,Michigan,97.6
St. Clair County,Michigan,93.9
St. Joseph County,Michigan,90.6
Tuscola County,Michigan,96.1
Wayne County,Michigan,52.3
Aitkin County,Minnesota,95.6
Beltrami County,Minnesota,75.1
Blue Earth County,Minnesota,92.8
Carlton County,Minnesota,89.7
Worcester County,Massachusetts,85.6
Alger County,Michigan,86.3
Allegan County,Michigan,92.9
Bay County,Michigan,94.1
Benzie County,Michigan,96.1
Ravalli County,Montana,95.9
Saunders County,Nebraska,97.2
Scotts Bluff County,Nebraska,87.4
Sheridan County,Nebraska,84.6
Thayer County,Nebraska,97.9
Thurston County,Nebraska,40.4
Webster County,Nebraska,96
York County,Nebraska,95
Elko County,Nevada,79.4
Esmeralda County,Nevada,84.4
Humboldt County,Nevada,79
Lincoln County,Nevada,91.1
Storey County,Nevada,92.1
Falls Church city,Virginia,79.9
Hancock County,Kentucky,97.3
Mercer County,Kentucky,92.8
Belknap County,New Hampshire,96.6
Grafton County,New Hampshire,93.6
Hillsborough County,New Hampshire,90.4
Rockingham County,New Hampshire,95.5
Atlantic County,New Jersey,65.4
Cape May County,New Jersey,89.8
Essex County,New Jersey,42.6
Cass County,Minnesota,85.9
Hunterdon County,New Jersey,91.4
Morris County,New Jersey,82.6
Ocean County,New Jersey,91
Salem County,New Jersey,79.8
Union County,New Jersey,61.3
Catron County,New Mexico,89.8
Colfax County,New Mexico,83.8
Lowndes County,Mississippi,54
Madison County,Mississippi,57
Monroe County,Mississippi,67.7
Newton County,Mississippi,63.2
Pearl River County,Mississippi,84
Pike County,Mississippi,46.4
Prentiss County,Mississippi,84.3
Rankin County,Mississippi,77.3
Scott County,Mississippi,53.3
Simpson County,Mississippi,62.8
Smith County,Mississippi,75.8
Sunflower County,Mississippi,25.4
Tallahatchie County,Mississippi,38.9
Tippah County,Mississippi,80
Tishomingo County,Mississippi,94.5
Walthall County,Mississippi,53.4
Wayne County,Mississippi,59.3
Wilkinson County,Mississippi,28.7
Yalobusha County,Mississippi,60.5
Andrew County,Missouri,97.4
Carson City,Nevada,81.1
Barton County,Missouri,95
Bates County,Missouri,96.6
Buchanan County,Missouri,89.1
Callaway County,Missouri,92
Carroll County,Missouri,96.6
Chariton County,Missouri,96.7
Clay County,Missouri,87.5
Cole County,Missouri,84.4
Dade County,Missouri,96
Daviess County,Missouri,98
Douglas County,Missouri,97.1
Gasconade County,Missouri,97.9
Gentry County,Missouri,98.4
Grundy County,Missouri,96.9
Hickory County,Missouri,97
Hudson County,New Jersey,54
Beaufort County,North Carolina,68.2
Brunswick County,North Carolina,83
Burke County,North Carolina,84.4
Camden County,North Carolina,82.1
Catawba County,North Carolina,81.7
Chatham County,North Carolina,76
Cherokee County,North Carolina,93.6
Chowan County,North Carolina,62
Craven County,North Carolina,70
Davie County,North Carolina,87.5
Norton County,Kansas,94.5
Panola County,Mississippi,49.4
Edgecombe County,North Carolina,38.8
Franklin County,North Carolina,66
Gaston County,North Carolina,78.2
Granville County,North Carolina,60.4
Halifax County,North Carolina,40
Haywood County,North Carolina,95.5
Hoke County,North Carolina,45.3
Jackson County,North Carolina,83.2
Johnston County,North Carolina,74.2
Lee County,North Carolina,66.9
Lenoir County,North Carolina,53.4
McDowell County,North Carolina,90.6
Mecklenburg County,North Carolina,55.3
New Hanover County,North Carolina,79.1
Barry County,Missouri,92.1
Orange County,North Carolina,74.4
Pasquotank County,North Carolina,56.7
Perquimans County,North Carolina,72.1
Pitt County,North Carolina,58.9
Richmond County,North Carolina,60.2
Rowan County,North Carolina,76.5
Stanly County,North Carolina,83.6
Stokes County,North Carolina,92.9
Surry County,North Carolina,88.1
Tyrrell County,North Carolina,54.5
Wayne County,North Carolina,58.8
Wilkes County,North Carolina,90.6
Yancey County,North Carolina,95.2
Avery County,North Carolina,91.9
Bottineau County,North Dakota,95.1
Bowman County,North Dakota,97.9
Burleigh County,North Dakota,93
Dickey County,North Dakota,96.5
Eddy County,North Dakota,95.2
Emmons County,North Dakota,98.5
Grant County,North Dakota,97.2
Griggs County,North Dakota,98.8
Logan County,North Dakota,98.4
McKenzie County,North Dakota,75.3
Mercer County,North Dakota,95.6
Nelson County,North Dakota,97.2
Renville County,North Dakota,97.9
Duplin County,North Carolina,57.2
Sargent County,North Dakota,98
Sheridan County,North Dakota,96.7
Stark County,North Dakota,95.2
Stutsman County,North Dakota,95.6
Traill County,North Dakota,96.2
Walsh County,North Dakota,93.5
Adams County,Ohio,97.7
Ashland County,Ohio,97.3
Belmont County,Ohio,94
Butler County,Ohio,86
Carroll County,Ohio,97.8
Clark County,Ohio,86.3
Columbiana County,Ohio,95.5
Crawford County,Ohio,97.2
Northampton County,North Carolina,39.2
Darke County,Ohio,97.8
Fairfield County,Ohio,90.2
Franklin County,Ohio,69.2
Fulton County,Ohio,94.9
Harrison County,Ohio,95.9
Highland County,Ohio,96.5
Huron County,Ohio,94.9
Jackson County,Ohio,97.1
Lawrence County,Ohio,95.9
Lorain County,Ohio,84.8
Mahoning County,Ohio,79.9
Medina County,Ohio,96.1
Mercer County,Ohio,97.4
Benson County,North Dakota,43.4
Montgomery County,Ohio,73.9
Morrow County,Ohio,97.7
Perry County,Ohio,97.9
Pickaway County,Ohio,94.5
Portage County,Ohio,92.3
Preble County,Ohio,97.6
Richland County,Ohio,87.5
Sandusky County,Ohio,91.2
Stark County,Ohio,88.7
Summit County,Ohio,80.6
Union County,Ohio,92.9
Vinton County,Ohio,97.9
Williams County,Ohio,95.9
Wyandot County,Ohio,96.9
Atoka County,Oklahoma,73.8
Blaine County,Oklahoma,79.7
Bryan County,Oklahoma,76.2
Canadian County,Oklahoma,83.1
Cherokee County,Oklahoma,52.3
Cimarron County,Oklahoma,84.7
Cotton County,Oklahoma,81.3
Dewey County,Oklahoma,89.1
Grady County,Oklahoma,85.8
Harding County,New Mexico,86.9
Hidalgo County,New Mexico,85.3
Los Alamos County,New Mexico,87.8
Luna County,New Mexico,77.7
Otero County,New Mexico,72.7
Rio Arriba County,New Mexico,51.6
Roosevelt County,New Mexico,76.9
San Juan County,New Mexico,51.6
Santa Fe County,New Mexico,76.2
Sierra County,New Mexico,85.6
Torrance County,New Mexico,76.1
Albany County,New York,78.2
Broome County,New York,88
Cayuga County,New York,92.5
Chemung County,New York,88.7
Clinton County,New York,92.5
Cortland County,New York,95.1
Dutchess County,New York,80.1
Monroe County,Ohio,98.1
Franklin County,New York,84.2
Fulton County,New York,95.3
Greene County,New York,90.3
Hamilton County,New York,97.3
Kings County,New York,42.8
Livingston County,New York,93.8
Monroe County,New York,76.1
Nassau County,New York,73
Niagara County,New York,88.5
Orange County,New York,77.2
Orleans County,New York,89.8
Quay County,New Mexico,86.1
Putnam County,New York,90.7
Rockland County,New York,73.2
St. Lawrence County,New York,93.9
Schuyler County,New York,97.1
Suffolk County,New York,80.8
Tioga County,New York,96.9
Ulster County,New York,86.7
Wayne County,New York,92.9
Richland County,North Dakota,95
Bucks County,Pennsylvania,89.2
Cameron County,Pennsylvania,98.3
Clinton County,Pennsylvania,96.5
Cumberland County,Pennsylvania,90.9
Delaware County,Pennsylvania,72.5
Erie County,Pennsylvania,88.2
Fayette County,Pennsylvania,93.3
Greene County,Pennsylvania,94.6
Huntingdon County,Pennsylvania,92.5
Juniata County,Pennsylvania,96.8
Oswego County,New York,96.3
Lawrence County,Pennsylvania,93.8
Luzerne County,Pennsylvania,90.7
Monroe County,Pennsylvania,77.2
Montgomery County,Pennsylvania,81.1
Philadelphia County,Pennsylvania,41
Pike County,Pennsylvania,88.6
Snyder County,Pennsylvania,96.9
Somerset County,Pennsylvania,96
Susquehanna County,Pennsylvania,98
Venango County,Pennsylvania,97.1
Westchester County,New York,68.1
Wayne County,Pennsylvania,94.2
York County,Pennsylvania,88.5
Kent County,Rhode Island,93.4
Newport County,Rhode Island,90.2
Abbeville County,South Carolina,69.6
Aiken County,South Carolina,69.6
Barnwell County,South Carolina,52.6
Lancaster County,Pennsylvania,88.6
Chester County,South Carolina,59.8
Chesterfield County,South Carolina,62.8
Colleton County,South Carolina,57
Darlington County,South Carolina,55.9
Edgefield County,South Carolina,58.6
Jasper County,South Carolina,43
Kershaw County,South Carolina,71.3
Lancaster County,South Carolina,71.5
Lexington County,South Carolina,79.3
Marlboro County,South Carolina,41.4
Orangeburg County,South Carolina,34.3
Washington County,Pennsylvania,94.1
Saluda County,South Carolina,61.1
Sumter County,South Carolina,48.2
Williamsburg County,South Carolina,31.8
Bennett County,South Dakota,33.7
Brookings County,South Dakota,93.2
Butte County,South Dakota,94.2
Clark County,South Dakota,98.1
Clay County,South Dakota,91.1
Custer County,South Dakota,94.2
Day County,South Dakota,88.1
Douglas County,South Dakota,96.6
Fall River County,South Dakota,88.6
Haakon County,South Dakota,94.7
Hanson County,South Dakota,98.6
Calhoun County,South Carolina,53.9
Hutchinson County,South Dakota,97.4
Hyde County,South Dakota,89.1
Jerauld County,South Dakota,97
Jones County,South Dakota,95.6
Lyman County,South Dakota,58.3
Meade County,South Dakota,92
Mellette County,South Dakota,39.7
Moody County,South Dakota,81
Sanborn County,South Dakota,98
Shannon County,South Dakota,2.9
Stanley County,South Dakota,90
Todd County,South Dakota,9.6
Union County,South Dakota,95.5
Ziebach County,South Dakota,21.8
Richland County,South Carolina,47.3
Carter County,Tennessee,96.4
Cheatham County,Tennessee,95.6
Claiborne County,Tennessee,96.9
Coffee County,Tennessee,92
Davidson County,Tennessee,61.4
DeKalb County,Tennessee,92.7
Fentress County,Tennessee,98.1
Gibson County,Tennessee,78.5
Greene County,Tennessee,95
Grundy County,Tennessee,97.7
Hardeman County,Tennessee,56.4
Haywood County,Tennessee,45.9
Henderson County,Tennessee,89.2
Houston County,Tennessee,95.1
Jackson County,Tennessee,97.8
Harding County,South Dakota,95.9
Lewis County,Tennessee,95.8
Lincoln County,Tennessee,89.4
McNairy County,Tennessee,91.8
Macon County,Tennessee,96
Maury County,Tennessee,82.4
Montgomery County,Tennessee,71
Obion County,Tennessee,85.9
Pickett County,Tennessee,98.3
Rhea County,Tennessee,93.4
Rutherford County,Tennessee,78.2
Sevier County,Tennessee,93.7
Stewart County,Tennessee,94.6
Carroll County,Tennessee,86.8
Unicoi County,Tennessee,95.8
Van Buren County,Tennessee,98.1
Warren County,Tennessee,89.5
Jefferson County,Oklahoma,84.4
Latimer County,Oklahoma,70.2
Logan County,Oklahoma,81
Love County,Oklahoma,78.8
McIntosh County,Oklahoma,70.3
Marshall County,Oklahoma,73.8
Muskogee County,Oklahoma,59.8
Okfuskee County,Oklahoma,64.4
Pawnee County,Oklahoma,80.6
Lake County,Tennessee,70.1
Pittsburg County,Oklahoma,73.6
Pottawatomie County,Oklahoma,76.3
Roger Mills County,Oklahoma,89.8
Sequoyah County,Oklahoma,66.5
Tulsa County,Oklahoma,69.2
Wagoner County,Oklahoma,75.7
Washita County,Oklahoma,88.3
Benton County,Oregon,87.1
Clackamas County,Oregon,88.2
Coos County,Oregon,89.8
Crook County,Oregon,92.7
Tipton County,Tennessee,77.8
Refugio County,Texas,80.5
Robertson County,Texas,67.7
Rusk County,Texas,72.2
San Jacinto County,Texas,82.2
Scurry County,Texas,78.7
Shackelford County,Texas,93.1
Shelby County,Texas,68.6
Smith County,Texas,70.1
Sterling County,Texas,88.6
Sutton County,Texas,88.7
Swisher County,Texas,75.1
Throckmorton County,Texas,94.8
Tom Green County,Texas,81.7
Travis County,Texas,69.3
Upton County,Texas,75
Van Zandt County,Texas,90.9
Payne County,Oklahoma,81.9
Gilliam County,Oregon,95.2
Harney County,Oregon,91.9
Hood River County,Oregon,83.1
Josephine County,Oregon,92.4
Lincoln County,Oregon,87.7
Malheur County,Oregon,77.5
Sherman County,Oregon,93.4
Umatilla County,Oregon,79.1
Douglas County,Oregon,92.4
Jeff Davis County,Texas,90.2
Jim Wells County,Texas,87.2
Jones County,Texas,71.2
Kaufman County,Texas,79.1
Kimble County,Texas,91.5
Kinney County,Texas,88.6
Kleberg County,Texas,79.9
Lampasas County,Texas,85.3
Lavaca County,Texas,86
Lee County,Texas,78.9
Limestone County,Texas,69
Victoria County,Texas,79.5
Waller County,Texas,58.5
Washington County,Texas,74.2
Wheeler County,Texas,82.6
Wichita County,Texas,77.1
Willacy County,Texas,85.8
Wood County,Texas,88.7
Zapata County,Texas,93.6
Carbon County,Utah,92.3
Daggett County,Utah,95.9
Duchesne County,Utah,89.2
Grand County,Utah,89
Juab County,Utah,95.9
Anderson County,Texas,66.1
Wasco County,Oregon,86.1
Washington County,Oregon,76.6
Adams County,Pennsylvania,93.7
Beaver County,Pennsylvania,91.2
Hale County,Texas,70.8
Hamilton County,Texas,92.9
Hardin County,Texas,90.6
Harrison County,Texas,68.6
Hemphill County,Texas,86.9
Henderson County,Texas,85.8
Hidalgo County,Texas,88
Hopkins County,Texas,81.5
Irion County,Texas,91.6
Jack County,Texas,87.5
Jackson County,Texas,81.3
Loving County,Texas,79.3
Lynn County,Texas,80.3
McCulloch County,Texas,83.9
McMullen County,Texas,90.9
Marion County,Texas,73.5
Maverick County,Texas,91.4
Menard County,Texas,82.4
Milam County,Texas,78.1
Mills County,Texas,90
Moore County,Texas,72.5
Motley County,Texas,92.1
Nacogdoches County,Texas,68.6
Orange County,Texas,86.1
Panola County,Texas,76.8
Potter County,Texas,69.8
Presidio County,Texas,85.9
Real County,Texas,90.5
DeKalb County,Indiana,96.9
Elkhart County,Indiana,82.9
Fayette County,Indiana,96.9
Greene County,Indiana,98.1
Henry County,Indiana,95.7
Huntington County,Indiana,97.1
Jay County,Indiana,97
Johnson County,Indiana,93.9
LaGrange County,Indiana,96.6
Lawrence County,Indiana,97.3
Marion County,Indiana,62.7
Marshall County,Indiana,93.5
Montgomery County,Indiana,95.2
Newton County,Indiana,96.2
Owen County,Indiana,97.9
Pike County,Indiana,98.2
Porter County,Indiana,91.3
Monroe County,Kentucky,95.1
Morgan County,Kentucky,94.3
Muhlenberg County,Kentucky,93.7
Pendleton County,Kentucky,98.2
Perry County,Kentucky,96.5
Robertson County,Kentucky,98.2
Rowan County,Kentucky,96.1
Shelby County,Kentucky,85.4
Taylor County,Kentucky,92
Todd County,Kentucky,89
Washington County,Kentucky,90.8
Wayne County,Kentucky,95.2
Whitley County,Kentucky,97.4
Woodford County,Kentucky,89.7
Ascension Parish,Louisiana,73.3
Beauregard Parish,Louisiana,82.2
Calcasieu Parish,Louisiana,70.8
Chisago County,Minnesota,95.8
Clearwater County,Minnesota,87.2
Crow Wing County,Minnesota,96.6
Dakota County,Minnesota,85.2
Faribault County,Minnesota,96.5
Fillmore County,Minnesota,98.2
Hennepin County,Minnesota,74.4
Isanti County,Minnesota,96
Itasca County,Minnesota,93.6
Lake of the Woods County,Minnesota,95.8
Lincoln County,Minnesota,98
McLeod County,Minnesota,95.9
Martin County,Minnesota,96.7
Cass County,Michigan,88.9
Charlevoix County,Michigan,95.6
Chippewa County,Michigan,72.3
Delta County,Michigan,94.7
Dickinson County,Michigan,97.2
Emmet County,Michigan,92.9
Posey County,Indiana,97.2
Randolph County,Indiana,96.1
Shelby County,Indiana,95.4
Steuben County,Indiana,96.8
Switzerland County,Indiana,97.8
Union County,Indiana,97.5
Vermillion County,Indiana,98.3
Warren County,Indiana,98.3
White County,Indiana,93.9
Adair County,Iowa,98.4
Adams County,Iowa,98.1
Audubon County,Iowa,98.6
Black Hawk County,Iowa,85.6
Boone County,Iowa,97
Butler County,Iowa,98.4
Cedar County,Iowa,97.8
Cameron Parish,Louisiana,95.7
Catahoula Parish,Louisiana,67.1
De Soto Parish,Louisiana,58
East Carroll Parish,Louisiana,28.9
Franklin Parish,Louisiana,67.1
Grant Parish,Louisiana,81.4
Jackson Parish,Louisiana,68.1
Jefferson Parish,Louisiana,62.9
Jefferson Davis Parish,Louisiana,79.5
Lincoln Parish,Louisiana,55.2
Madison Parish,Louisiana,37.2
Morehouse Parish,Louisiana,51.3
Mille Lacs County,Minnesota,91.1
Nicollet County,Minnesota,93.7
Olmsted County,Minnesota,85.7
Pennington County,Minnesota,93.8
Pipestone County,Minnesota,93.5
Red Lake County,Minnesota,96.2
Redwood County,Minnesota,89.1
Rice County,Minnesota,89.3
Scott County,Minnesota,86.4
Sibley County,Minnesota,94.8
Stearns County,Minnesota,91.8
Stevens County,Minnesota,93.7
Todd County,Minnesota,95.3
Traverse County,Minnesota,94.2
Wilkin County,Minnesota,97
Winona County,Minnesota,94.4
Gogebic County,Michigan,91.7
Jefferson County,Missouri,96.5
Laclede County,Missouri,95.7
Lafayette County,Missouri,94.1
Lewis County,Missouri,94.4
Lincoln County,Missouri,95
Livingston County,Missouri,95.4
McDonald County,Missouri,85
Maries County,Missouri,97.7
Mercer County,Missouri,97.8
Monroe County,Missouri,95.1
Montgomery County,Missouri,95.7
Newton County,Missouri,89.3
Cerro Gordo County,Iowa,95
Chickasaw County,Iowa,97.4
Gwinnett County,Georgia,53.3
Habersham County,Georgia,85.7
Harris County,Georgia,79.3
Henry County,Georgia,55
Jasper County,Georgia,73.9
Jenkins County,Georgia,54.9
Lamar County,Georgia,66
Lanier County,Georgia,70.6
Lincoln County,Georgia,65.7
McDuffie County,Georgia,57.2
McIntosh County,Georgia,61.5
Madison County,Georgia,87.6
Mitchell County,Georgia,47.9
Morgan County,Georgia,72.7
Ouachita Parish,Louisiana,60.4
Plaquemines Parish,Louisiana,70.5
Rapides Parish,Louisiana,63.3
Richland Parish,Louisiana,62.1
Sabine Parish,Louisiana,70.8
St. Helena Parish,Louisiana,44.9
St. John the Baptist Parish,Louisiana,42.5
St. Landry Parish,Louisiana,55.9
Sanders County,Montana,91.6
Ottawa County,Kansas,96.7
Yellow Medicine County,Minnesota,93.9
Amite County,Mississippi,57.7
Attala County,Mississippi,56.2
Bolivar County,Mississippi,33.5
Calhoun County,Mississippi,67.5
Claiborne County,Mississippi,14.2
Coahoma County,Mississippi,22.9
Franklin County,Mississippi,64.8
George County,Mississippi,89.8
Grenada County,Mississippi,56.9
Holmes County,Mississippi,15.6
Humphreys County,Mississippi,23.5
Jackson County,Mississippi,72.1
Osage County,Missouri,98.8
Ozark County,Missouri,97.4
Pemiscot County,Missouri,70.4
Phelps County,Missouri,91.7
Polk County,Missouri,96.2
Ralls County,Missouri,97.3
Ray County,Missouri,96.3
Ripley County,Missouri,96.8
St. Francois County,Missouri,93.6
Schuyler County,Missouri,98.6
Scotland County,Missouri,98.6
Stoddard County,Missouri,97.3
Taney County,Missouri,93.6
Warren County,Missouri,94.4
Wayne County,Missouri,97.2
Oglethorpe County,Georgia,78.3
Paulding County,Georgia,77.7
Pierce County,Georgia,86.9
Pike County,Georgia,87.3
Quitman County,Georgia,51.3
Richmond County,Georgia,39.7
Screven County,Georgia,54.6
Stephens County,Georgia,85.1
Talbot County,Georgia,39
Taylor County,Georgia,58.5
Thomas County,Georgia,59.6
Turner County,Georgia,54.7
Twiggs County,Georgia,56.8
Union County,Georgia,96.8
Ware County,Georgia,66.4
Wayne County,Georgia,74.9
St. Martin Parish,Louisiana,65.8
Tangipahoa Parish,Louisiana,66.2
Tensas Parish,Louisiana,41.9
Vermilion Parish,Louisiana,80.9
Vernon Parish,Louisiana,75.7
Davis County,Iowa,98.4
Decatur County,Iowa,95.4
Dubuque County,Iowa,94.1
Fayette County,Iowa,97
Franklin County,Iowa,93.6
Grundy County,Iowa,98.5
Guthrie County,Iowa,97.6
Howard County,Iowa,98.1
Jefferson County,Mississippi,13.7
Jones County,Mississippi,67.2
Lafayette County,Mississippi,71.8
West Feliciana Parish,Louisiana,52
Franklin County,Maine,97.3
Knox County,Maine,97.1
Oxford County,Maine,96.8
St. Louis city,Missouri,43.9
Big Horn County,Montana,31.4
Blaine County,Montana,48.2
Carbon County,Montana,97.2
Chouteau County,Montana,75.8
Custer County,Montana,95.5
Deer Lodge County,Montana,93.1
Fergus County,Montana,96.6
Garfield County,Montana,98.6
Granite County,Montana,97.5
Jefferson County,Montana,95.5
Muscogee County,Georgia,46.3
Crawford County,Kansas,91.2
Edwards County,Kansas,90.8
Ellis County,Kansas,93.8
Ellsworth County,Kansas,92.2
Geary County,Kansas,66.2
Grant County,Kansas,81.3
Greenwood County,Kansas,95.6
Harper County,Kansas,94.6
Harvey County,Kansas,91.4
Jefferson County,Kansas,96.3
Johnson County,Kansas,86
Labette County,Kansas,88
Logan County,Kansas,96
McPherson County,Kansas,95.1
Marshall County,Kansas,97.4
Ida County,Iowa,98.1
Jackson County,Iowa,97.4
Jefferson County,Iowa,87.6
Johnson County,Iowa,85.6
Keokuk County,Iowa,98.4
Lucas County,Iowa,98.6
Lyon County,Iowa,97.9
Mahaska County,Iowa,95.7
Mills County,Iowa,97.2
Monroe County,Iowa,97.4
Osceola County,Iowa,95.2
Plymouth County,Iowa,96.4
Polk County,Iowa,84.7
Ringgold County,Iowa,97.5
Sioux County,Iowa,93.3
Tama County,Iowa,86.5
Washington County,Iowa,95.8
Wayne County,Iowa,98
Penobscot County,Maine,95.4
Sagadahoc County,Maine,96.2
Waldo County,Maine,97.1
Anne Arundel County,Maryland,75.4
Caroline County,Maryland,79.8
Cecil County,Maryland,89.2
Dorchester County,Maryland,67.6
Frederick County,Maryland,81.5
Garrett County,Maryland,97.8
Liberty County,Montana,98.2
Lincoln County,Montana,95.9
McCone County,Montana,98
Park County,Montana,96.5
Phillips County,Montana,87
Powell County,Montana,92.4
Roosevelt County,Montana,35.8
Rosebud County,Montana,61.3
Sheridan County,Montana,95.4
Montgomery County,Kansas,83.3
Morton County,Kansas,87.9
Nemaha County,Kansas,97.3
Osborne County,Kansas,97.6
Pottawatomie County,Kansas,93.6
Rawlins County,Kansas,97.2
Riley County,Kansas,83.2
Rush County,Kansas,97.2
Scott County,Kansas,90.1
Shawnee County,Kansas,81.2
Sherman County,Kansas,93.1
Stanton County,Kansas,83.7
Thomas County,Kansas,95.1
Wabaunsee County,Kansas,96.5
Woodson County,Kansas,95.5
Barren County,Kentucky,92.5
Winnebago County,Iowa,96.1
Winneshiek County,Iowa,96.6
Allen County,Kansas,93.3
Anderson County,Kansas,96.8
Barber County,Kansas,96.1
Barton County,Kansas,88.8
Chase County,Kansas,95.4
Chautauqua County,Kansas,90.8
Iron County,Michigan,97.1
Jackson County,Michigan,87.7
Kalkaska County,Michigan,96.8
Keweenaw County,Michigan,98.5
Lake County,Michigan,87
Lenawee County,Michigan,92.3
Luce County,Michigan,80.4
Harford County,Maryland,81.2
Washington County,Maryland,85.1
Worcester County,Maryland,82
Baltimore city,Maryland,29.6
Stillwater County,Montana,96.8
Teton County,Montana,96.3
Toole County,Montana,92
Wibaux County,Montana,97.6
Antelope County,Nebraska,97.5
Boone County,Nebraska,98.5
Box Butte County,Nebraska,89.8
Buffalo County,Nebraska,92.7
Burt County,Nebraska,95.9
Chase County,Nebraska,91.9
Cheyenne County,Nebraska,94.1
Dixon County,Nebraska,92.5
Douglas County,Nebraska,76.4
Bath County,Kentucky,96.4
Boone County,Kentucky,91.8
Bourbon County,Kentucky,88.1
Boyle County,Kentucky,88.2
Breckinridge County,Kentucky,95.7
Caldwell County,Kentucky,92.8
Carlisle County,Kentucky,97.2
Casey County,Kentucky,97.2
Christian County,Kentucky,71.5
Clinton County,Kentucky,96.7
Elliott County,Kentucky,95.6
Fayette County,Kentucky,75.7
Fleming County,Kentucky,97
Garrard County,Kentucky,95.3
Graves County,Kentucky,90.4
Grayson County,Kentucky,97.3
Macomb County,Michigan,85.4
Manistee County,Michigan,92.2
Mason County,Michigan,94.8
Monroe County,Michigan,94.4
Montmorency County,Michigan,97.6
Oakland County,Michigan,77.3
Fort Bend County,Texas,50.6
Dukes County,Massachusetts,87.6
Essex County,Massachusetts,81.9
Hampshire County,Massachusetts,88.7
Nantucket County,Massachusetts,87.6
Vieques Municipio,Puerto Rico,58.7
Ector County,Texas,76.3
Dundy County,Nebraska,95.3
Franklin County,Nebraska,98.1
Gage County,Nebraska,96.9
Garfield County,Nebraska,99.2
Hamilton County,Nebraska,98.1
Hitchcock County,Nebraska,97.6
Howard County,Nebraska,97.6
Keith County,Nebraska,95.7
Kimball County,Nebraska,94.2
Lancaster County,Nebraska,87.1
Loup County,Nebraska,98.9
Otoe County,Nebraska,94.9
Perkins County,Nebraska,97.1
Platte County,Nebraska,90
Richardson County,Nebraska,94.3
Sarpy County,Nebraska,87.4
Yakima County,Washington,63.7
Berkeley County,West Virginia,87.8
Braxton County,West Virginia,98.2
Brooke County,West Virginia,97
Grant County,West Virginia,97.7
Hampshire County,West Virginia,97.2
Harrison County,West Virginia,96
Kanawha County,West Virginia,89.1
Lincoln County,West Virginia,99
Marshall County,West Virginia,98
Mason County,West Virginia,97.7
Mineral County,West Virginia,95.3
Monroe County,West Virginia,97.5
King George County,Virginia,76.7
Lancaster County,Virginia,70.1
Mathews County,Virginia,88
Mecklenburg County,Virginia,59.9
Camuy Municipio,Puerto Rico,87.9
Cata̱o Municipi,Puerto Rico,70.7
Cayey Municipio,Puerto Rico,79.9
Cidra Municipio,Puerto Rico,76.6
Coamo Municipio,Puerto Rico,76.8
Fajardo Municipio,Puerto Rico,64.8
Guayama Municipio,Puerto Rico,68.2
Lincoln County,Idaho,80.1
Payette County,Idaho,88.6
Adams County,Illinois,93.7
Cass County,Illinois,86.3
Clay County,Illinois,97.7
De Witt County,Illinois,96.8
Edgar County,Illinois,98.3
Greene County,Illinois,97.9
Hardin County,Illinois,97.3
Henry County,Illinois,94.8
Jasper County,Illinois,98.6
Kane County,Illinois,74.6
Lee County,Illinois,90.9
McLean County,Illinois,84.3
Marshall County,Illinois,97.1
Montgomery County,Illinois,95.1
Kanabec County,Minnesota,97
Kittson County,Minnesota,98.5
Koochiching County,Minnesota,94.6
Mahnomen County,Minnesota,50.1
Morrison County,Minnesota,97.7
Norman County,Minnesota,94.2
Ramsey County,Minnesota,70.1
Roseau County,Minnesota,94.5
Swift County,Minnesota,96.6
Waseca County,Minnesota,93.7
Wright County,Minnesota,95
Carroll County,Mississippi,65.6
Clay County,Mississippi,40.5
Forrest County,Mississippi,59.7
Hinds County,Mississippi,28.4
Jasper County,Mississippi,46.3
Morgan County,West Virginia,97.3
Washington Parish,Louisiana,66.7
West Carroll Parish,Louisiana,81.8
Kennebec County,Maine,96.2
Allegany County,Maryland,89.2
Queen Anne's County,Maryland,88.7
Talbot County,Maryland,81.4
Berkshire County,Massachusetts,92.5
Suffolk County,Massachusetts,56
Calhoun County,Michigan,82.2
Guayanilla Municipio,Puerto Rico,81.9
Genesee County,Michigan,74.5
Jackson County,Missouri,66.9
Johnson County,Missouri,90
Lawrence County,Missouri,93.6
Macon County,Missouri,95.2
Miller County,Missouri,96.7
Oregon County,Missouri,96.6
Pike County,Missouri,90.2
Randolph County,Missouri,91
Ste. Genevieve County,Missouri,97.6
Scott County,Missouri,85.7
Texas County,Missouri,93.6
Wright County,Missouri,97.2
Broadwater County,Montana,96.2
Pope County,Illinois,91.7
Gallatin County,Montana,95.1
Judith Basin County,Montana,98.3
