County,State,Value
Will County,Illinois,0.3
Adams County,Indiana,0.2
Blackford County,Indiana,0.2
Boone County,Indiana,0.2
Carroll County,Indiana,0.2
Clay County,Indiana,0.2
Crawford County,Indiana,0.4
Decatur County,Indiana,0.2
Fremont County,Idaho,0.7
Gooding County,Idaho,0.8
Jerome County,Idaho,1.3
Kootenai County,Idaho,1.3
Lewis County,Idaho,4.7
Madison County,Idaho,0.3
Nez Perce County,Idaho,5.6
Oneida County,Idaho,0.5
Power County,Idaho,2.3
Shoshone County,Idaho,1.4
Valley County,Idaho,0.7
Alexander County,Illinois,0.3
Harlan County,Kentucky,0.1
Harrison County,Kentucky,0.2
Henry County,Kentucky,0.2
Hickman County,Kentucky,0.2
Jackson County,Kentucky,0.2
Johnson County,Kentucky,0.1
Knott County,Kentucky,0.1
Laurel County,Kentucky,0.3
Leslie County,Kentucky,0.1
Lewis County,Kentucky,0.2
Lyon County,Kentucky,0.1
McCracken County,Kentucky,0.2
McLean County,Kentucky,0.2
Marion County,Kentucky,0.2
Mason County,Kentucky,0.2
Otsego County,Michigan,0.7
Ottawa County,Michigan,0.4
Presque Isle County,Michigan,0.7
St. Clair County,Michigan,0.4
St. Joseph County,Michigan,0.5
Tuscola County,Michigan,0.5
Wayne County,Michigan,0.4
Aitkin County,Minnesota,2.4
Beltrami County,Minnesota,20.3
Blue Earth County,Minnesota,0.3
Carlton County,Minnesota,5.9
Worcester County,Massachusetts,0.2
Alger County,Michigan,4.1
Allegan County,Michigan,0.6
Bay County,Michigan,0.5
Benzie County,Michigan,1.4
Ravalli County,Montana,0.9
Saunders County,Nebraska,0.3
Scotts Bluff County,Nebraska,2.1
Sheridan County,Nebraska,11.3
Thayer County,Nebraska,0.2
Thurston County,Nebraska,57.1
Webster County,Nebraska,0.2
York County,Nebraska,0.4
Elko County,Nevada,5.3
Esmeralda County,Nevada,4.2
Humboldt County,Nevada,4.2
Lincoln County,Nevada,1.1
Storey County,Nevada,1.6
Falls Church city,Virginia,0.3
Hancock County,Kentucky,0.3
Mercer County,Kentucky,0.2
Belknap County,New Hampshire,0.2
Grafton County,New Hampshire,0.4
Hillsborough County,New Hampshire,0.2
Rockingham County,New Hampshire,0.2
Atlantic County,New Jersey,0.4
Cape May County,New Jersey,0.2
Essex County,New Jersey,0.4
Cass County,Minnesota,11.2
Hunterdon County,New Jersey,0.1
Morris County,New Jersey,0.2
Ocean County,New Jersey,0.2
Salem County,New Jersey,0.4
Union County,New Jersey,0.4
Catron County,New Mexico,2.7
Colfax County,New Mexico,1.5
Lowndes County,Mississippi,0.2
Madison County,Mississippi,0.2
Monroe County,Mississippi,0.2
Newton County,Mississippi,5
Pearl River County,Mississippi,0.6
Pike County,Mississippi,0.3
Prentiss County,Mississippi,0.2
Rankin County,Mississippi,0.2
Scott County,Mississippi,0.3
Simpson County,Mississippi,0.2
Smith County,Mississippi,0.1
Sunflower County,Mississippi,0.2
Tallahatchie County,Mississippi,0.3
Tippah County,Mississippi,0.2
Tishomingo County,Mississippi,0.2
Walthall County,Mississippi,0.4
Wayne County,Mississippi,0.2
Wilkinson County,Mississippi,0.1
Yalobusha County,Mississippi,0.3
Andrew County,Missouri,0.3
Carson City,Nevada,2.4
Barton County,Missouri,1.1
Bates County,Missouri,0.6
Buchanan County,Missouri,0.4
Callaway County,Missouri,0.5
Carroll County,Missouri,0.2
Chariton County,Missouri,0.2
Clay County,Missouri,0.5
Cole County,Missouri,0.3
Dade County,Missouri,0.9
Daviess County,Missouri,0.4
Douglas County,Missouri,0.6
Gasconade County,Missouri,0.2
Gentry County,Missouri,0.2
Grundy County,Missouri,0.4
Hickory County,Missouri,0.7
Hudson County,New Jersey,0.6
Beaufort County,North Carolina,0.4
Brunswick County,North Carolina,0.7
Burke County,North Carolina,0.4
Camden County,North Carolina,0.3
Catawba County,North Carolina,0.3
Chatham County,North Carolina,0.5
Cherokee County,North Carolina,1.3
Chowan County,North Carolina,0.3
Craven County,North Carolina,0.5
Davie County,North Carolina,0.4
Norton County,Kansas,0.2
Panola County,Mississippi,0.2
Edgecombe County,North Carolina,0.3
Franklin County,North Carolina,0.5
Gaston County,North Carolina,0.4
Granville County,North Carolina,0.6
Halifax County,North Carolina,3.8
Haywood County,North Carolina,0.5
Hoke County,North Carolina,9.6
Jackson County,North Carolina,9.4
Johnston County,North Carolina,0.6
Lee County,North Carolina,0.7
Lenoir County,North Carolina,0.4
McDowell County,North Carolina,0.4
Mecklenburg County,North Carolina,0.5
New Hanover County,North Carolina,0.5
Barry County,Missouri,0.9
Orange County,North Carolina,0.4
Pasquotank County,North Carolina,0.3
Perquimans County,North Carolina,0.3
Pitt County,North Carolina,0.3
Richmond County,North Carolina,2.5
Rowan County,North Carolina,0.3
Stanly County,North Carolina,0.3
Stokes County,North Carolina,0.3
Surry County,North Carolina,0.3
Tyrrell County,North Carolina,0.4
Wayne County,North Carolina,0.4
Wilkes County,North Carolina,0.2
Yancey County,North Carolina,0.4
Avery County,North Carolina,0.4
Bottineau County,North Dakota,2.1
Bowman County,North Dakota,0.6
Burleigh County,North Dakota,4.2
Dickey County,North Dakota,0.6
Eddy County,North Dakota,2.4
Emmons County,North Dakota,0.4
Grant County,North Dakota,1.1
Griggs County,North Dakota,0.3
Logan County,North Dakota,0.5
McKenzie County,North Dakota,22.2
Mercer County,North Dakota,2.3
Nelson County,North Dakota,1
Renville County,North Dakota,0.4
Duplin County,North Carolina,0.5
Sargent County,North Dakota,0.5
Sheridan County,North Dakota,1.1
Stark County,North Dakota,1
Stutsman County,North Dakota,1.4
Traill County,North Dakota,0.8
Walsh County,North Dakota,1.5
Adams County,Ohio,0.4
Ashland County,Ohio,0.2
Belmont County,Ohio,0.1
Butler County,Ohio,0.2
Carroll County,Ohio,0.3
Clark County,Ohio,0.3
Columbiana County,Ohio,0.2
Crawford County,Ohio,0.1
Northampton County,North Carolina,0.5
Darke County,Ohio,0.2
Fairfield County,Ohio,0.2
Franklin County,Ohio,0.2
Fulton County,Ohio,0.3
Harrison County,Ohio,0.1
Highland County,Ohio,0.3
Huron County,Ohio,0.2
Jackson County,Ohio,0.4
Lawrence County,Ohio,0.2
Lorain County,Ohio,0.3
Mahoning County,Ohio,0.2
Medina County,Ohio,0.1
Mercer County,Ohio,0.2
Benson County,North Dakota,55
Montgomery County,Ohio,0.2
Morrow County,Ohio,0.1
Perry County,Ohio,0.2
Pickaway County,Ohio,0.2
Portage County,Ohio,0.2
Preble County,Ohio,0.2
Richland County,Ohio,0.2
Sandusky County,Ohio,0.2
Stark County,Ohio,0.3
Summit County,Ohio,0.2
Union County,Ohio,0.2
Vinton County,Ohio,0.4
Williams County,Ohio,0.2
Wyandot County,Ohio,0.2
Atoka County,Oklahoma,13.8
Blaine County,Oklahoma,8
Bryan County,Oklahoma,12.9
Canadian County,Oklahoma,4.8
Cherokee County,Oklahoma,34
Cimarron County,Oklahoma,0.8
Cotton County,Oklahoma,8.9
Dewey County,Oklahoma,5.8
Grady County,Oklahoma,5.4
Harding County,New Mexico,1.2
Hidalgo County,New Mexico,0.8
Los Alamos County,New Mexico,0.8
Luna County,New Mexico,1.3
Otero County,New Mexico,6.7
Rio Arriba County,New Mexico,16
Roosevelt County,New Mexico,1.3
San Juan County,New Mexico,36.6
Santa Fe County,New Mexico,3.1
Sierra County,New Mexico,1.7
Torrance County,New Mexico,2.3
Albany County,New York,0.2
Broome County,New York,0.2
Cayuga County,New York,0.4
Chemung County,New York,0.3
Clinton County,New York,0.3
Cortland County,New York,0.3
Dutchess County,New York,0.3
Monroe County,Ohio,0.1
Franklin County,New York,7.4
Fulton County,New York,0.2
Greene County,New York,0.3
Hamilton County,New York,0.2
Kings County,New York,0.5
Livingston County,New York,0.3
Monroe County,New York,0.3
Nassau County,New York,0.2
Niagara County,New York,1.1
Orange County,New York,0.5
Orleans County,New York,0.6
Quay County,New Mexico,1.2
Putnam County,New York,0.2
Rockland County,New York,0.3
St. Lawrence County,New York,1
Schuyler County,New York,0.3
Suffolk County,New York,0.4
Tioga County,New York,0.2
Ulster County,New York,0.3
Wayne County,New York,0.3
Richland County,North Dakota,2
Bucks County,Pennsylvania,0.2
Cameron County,Pennsylvania,0.3
Clinton County,Pennsylvania,0.1
Cumberland County,Pennsylvania,0.2
Delaware County,Pennsylvania,0.2
Erie County,Pennsylvania,0.2
Fayette County,Pennsylvania,0.1
Greene County,Pennsylvania,0.2
Huntingdon County,Pennsylvania,0.1
Juniata County,Pennsylvania,0.1
Oswego County,New York,0.4
Lawrence County,Pennsylvania,0.1
Luzerne County,Pennsylvania,0.2
Monroe County,Pennsylvania,0.3
Montgomery County,Pennsylvania,0.1
Philadelphia County,Pennsylvania,0.5
Pike County,Pennsylvania,0.3
Snyder County,Pennsylvania,0.1
Somerset County,Pennsylvania,0.1
Susquehanna County,Pennsylvania,0.1
Venango County,Pennsylvania,0.2
Westchester County,New York,0.4
Wayne County,Pennsylvania,0.2
York County,Pennsylvania,0.2
Kent County,Rhode Island,0.3
Newport County,Rhode Island,0.4
Abbeville County,South Carolina,0.2
Aiken County,South Carolina,0.4
Barnwell County,South Carolina,0.4
Lancaster County,Pennsylvania,0.2
Chester County,South Carolina,0.4
Chesterfield County,South Carolina,0.5
Colleton County,South Carolina,0.8
Darlington County,South Carolina,0.3
Edgefield County,South Carolina,0.2
Jasper County,South Carolina,0.5
Kershaw County,South Carolina,0.3
Lancaster County,South Carolina,0.3
Lexington County,South Carolina,0.4
Marlboro County,South Carolina,4.5
Orangeburg County,South Carolina,0.5
Washington County,Pennsylvania,0.1
Saluda County,South Carolina,0.4
Sumter County,South Carolina,0.4
Williamsburg County,South Carolina,0.3
Bennett County,South Dakota,61.5
Brookings County,South Dakota,0.9
Butte County,South Dakota,1.9
Clark County,South Dakota,0.1
Clay County,South Dakota,3.1
Custer County,South Dakota,2.9
Day County,South Dakota,9.5
Douglas County,South Dakota,1.8
Fall River County,South Dakota,7.1
Haakon County,South Dakota,1.9
Hanson County,South Dakota,0.3
Calhoun County,South Carolina,0.3
Hutchinson County,South Dakota,0.7
Hyde County,South Dakota,8.5
Jerauld County,South Dakota,0.2
Jones County,South Dakota,2
Lyman County,South Dakota,38.2
Meade County,South Dakota,2.3
Mellette County,South Dakota,54.1
Moody County,South Dakota,14
Sanborn County,South Dakota,0.3
Shannon County,South Dakota,96
Stanley County,South Dakota,6.6
Todd County,South Dakota,88.1
Union County,South Dakota,0.6
Ziebach County,South Dakota,74.9
Richland County,South Carolina,0.3
Carter County,Tennessee,0.2
Cheatham County,Tennessee,0.3
Claiborne County,Tennessee,0.3
Coffee County,Tennessee,0.3
Davidson County,Tennessee,0.3
DeKalb County,Tennessee,0.2
Fentress County,Tennessee,0.2
Gibson County,Tennessee,0.2
Greene County,Tennessee,0.2
Grundy County,Tennessee,0.5
Hardeman County,Tennessee,0.2
Haywood County,Tennessee,0.2
Henderson County,Tennessee,0.2
Houston County,Tennessee,0.3
Jackson County,Tennessee,0.5
Harding County,South Dakota,1.5
Lewis County,Tennessee,0.3
Lincoln County,Tennessee,0.5
McNairy County,Tennessee,0.2
Macon County,Tennessee,0.4
Maury County,Tennessee,0.3
Montgomery County,Tennessee,0.6
Obion County,Tennessee,0.2
Pickett County,Tennessee,0.2
Rhea County,Tennessee,0.4
Rutherford County,Tennessee,0.4
Sevier County,Tennessee,0.4
Stewart County,Tennessee,0.6
Carroll County,Tennessee,0.4
Unicoi County,Tennessee,0.2
Van Buren County,Tennessee,0.3
Warren County,Tennessee,0.3
Jefferson County,Oklahoma,6.2
Latimer County,Oklahoma,20.4
Logan County,Oklahoma,3.3
Love County,Oklahoma,6.2
McIntosh County,Oklahoma,18.5
Marshall County,Oklahoma,9.7
Muskogee County,Oklahoma,17.5
Okfuskee County,Oklahoma,19.7
Pawnee County,Oklahoma,11.6
Lake County,Tennessee,0.3
Pittsburg County,Oklahoma,13.8
Pottawatomie County,Oklahoma,12.9
Roger Mills County,Oklahoma,5.8
Sequoyah County,Oklahoma,20.8
Tulsa County,Oklahoma,6
Wagoner County,Oklahoma,10
Washita County,Oklahoma,3
Benton County,Oregon,0.7
Clackamas County,Oregon,0.8
Coos County,Oregon,2.5
Crook County,Oregon,1.4
Tipton County,Tennessee,0.4
Refugio County,Texas,0.6
Robertson County,Texas,0.6
Rusk County,Texas,0.5
San Jacinto County,Texas,0.6
Scurry County,Texas,0.6
Shackelford County,Texas,0.6
Shelby County,Texas,0.3
Smith County,Texas,0.5
Sterling County,Texas,2
Sutton County,Texas,0.4
Swisher County,Texas,0.9
Throckmorton County,Texas,0.7
Tom Green County,Texas,0.8
Travis County,Texas,0.8
Upton County,Texas,1.7
Van Zandt County,Texas,0.9
Payne County,Oklahoma,4.7
Gilliam County,Oregon,1
Harney County,Oregon,3.1
Hood River County,Oregon,0.8
Josephine County,Oregon,1.4
Lincoln County,Oregon,3.5
Malheur County,Oregon,1.2
Sherman County,Oregon,1.6
Umatilla County,Oregon,3.5
Douglas County,Oregon,1.8
Jeff Davis County,Texas,0.6
Jim Wells County,Texas,0.7
Jones County,Texas,0.6
Kaufman County,Texas,0.7
Kimble County,Texas,0.8
Kinney County,Texas,0.7
Kleberg County,Texas,0.6
Lampasas County,Texas,0.9
Lavaca County,Texas,0.3
Lee County,Texas,0.6
Limestone County,Texas,0.5
Victoria County,Texas,0.6
Waller County,Texas,0.8
Washington County,Texas,0.3
Wheeler County,Texas,0.8
Wichita County,Texas,1.1
Willacy County,Texas,0.3
Wood County,Texas,0.7
Zapata County,Texas,0.3
Carbon County,Utah,1.2
Daggett County,Utah,0.8
Duchesne County,Utah,4.5
Grand County,Utah,4.1
Juab County,Utah,0.9
Anderson County,Texas,0.4
Wasco County,Oregon,4.4
Washington County,Oregon,0.7
Adams County,Pennsylvania,0.2
Beaver County,Pennsylvania,0.1
Hale County,Texas,1
Hamilton County,Texas,0.8
Hardin County,Texas,0.4
Harrison County,Texas,0.7
Hemphill County,Texas,0.4
Henderson County,Texas,0.6
Hidalgo County,Texas,0.3
Hopkins County,Texas,0.6
Irion County,Texas,0.4
Jack County,Texas,0.7
Jackson County,Texas,0.4
Loving County,Texas,4.9
Lynn County,Texas,1.2
McCulloch County,Texas,0.7
McMullen County,Texas,0
Marion County,Texas,0.8
Maverick County,Texas,1.2
Menard County,Texas,0.8
Milam County,Texas,0.7
Mills County,Texas,0.4
Moore County,Texas,1.3
Motley County,Texas,0.8
Nacogdoches County,Texas,0.6
Orange County,Texas,0.5
Panola County,Texas,0.4
Potter County,Texas,0.8
Presidio County,Texas,0.7
Real County,Texas,1.1
DeKalb County,Indiana,0.2
Elkhart County,Indiana,0.4
Fayette County,Indiana,0.1
Greene County,Indiana,0.3
Henry County,Indiana,0.1
Huntington County,Indiana,0.4
Jay County,Indiana,0.1
Johnson County,Indiana,0.2
LaGrange County,Indiana,0.2
Lawrence County,Indiana,0.3
Marion County,Indiana,0.3
Marshall County,Indiana,0.2
Montgomery County,Indiana,0.3
Newton County,Indiana,0.3
Owen County,Indiana,0.3
Pike County,Indiana,0.2
Porter County,Indiana,0.3
Monroe County,Kentucky,0.1
Morgan County,Kentucky,0.2
Muhlenberg County,Kentucky,0.1
Pendleton County,Kentucky,0.2
Perry County,Kentucky,0.1
Robertson County,Kentucky,0.1
Rowan County,Kentucky,0.1
Shelby County,Kentucky,0.3
Taylor County,Kentucky,0.1
Todd County,Kentucky,0.2
Washington County,Kentucky,0.1
Wayne County,Kentucky,0.2
Whitley County,Kentucky,0.3
Woodford County,Kentucky,0.2
Ascension Parish,Louisiana,0.3
Beauregard Parish,Louisiana,1
Calcasieu Parish,Louisiana,0.5
Chisago County,Minnesota,0.6
Clearwater County,Minnesota,9
Crow Wing County,Minnesota,0.8
Dakota County,Minnesota,0.4
Faribault County,Minnesota,0.4
Fillmore County,Minnesota,0.1
Hennepin County,Minnesota,0.9
Isanti County,Minnesota,0.5
Itasca County,Minnesota,3.5
Lake of the Woods County,Minnesota,0.7
Lincoln County,Minnesota,0.2
McLeod County,Minnesota,0.3
Martin County,Minnesota,0.3
Cass County,Michigan,1
Charlevoix County,Michigan,1.5
Chippewa County,Michigan,15.8
Delta County,Michigan,2.4
Dickinson County,Michigan,0.6
Emmet County,Michigan,3.7
Posey County,Indiana,0.2
Randolph County,Indiana,0.3
Shelby County,Indiana,0.2
Steuben County,Indiana,0.3
Switzerland County,Indiana,0.2
Union County,Indiana,0.3
Vermillion County,Indiana,0.2
Warren County,Indiana,0.2
White County,Indiana,0.3
Adair County,Iowa,0.1
Adams County,Iowa,0.5
Audubon County,Iowa,0.1
Black Hawk County,Iowa,0.2
Boone County,Iowa,0.3
Butler County,Iowa,0.1
Cedar County,Iowa,0.2
Cameron Parish,Louisiana,0.5
Catahoula Parish,Louisiana,0.3
De Soto Parish,Louisiana,0.8
East Carroll Parish,Louisiana,0.2
Franklin Parish,Louisiana,0.2
Grant Parish,Louisiana,1
Jackson Parish,Louisiana,0.2
Jefferson Parish,Louisiana,0.5
Jefferson Davis Parish,Louisiana,0.5
Lincoln Parish,Louisiana,0.3
Madison Parish,Louisiana,0.2
Morehouse Parish,Louisiana,0.1
Mille Lacs County,Minnesota,6
Nicollet County,Minnesota,0.3
Olmsted County,Minnesota,0.2
Pennington County,Minnesota,1.5
Pipestone County,Minnesota,1
Red Lake County,Minnesota,1.3
Redwood County,Minnesota,5
Rice County,Minnesota,0.5
Scott County,Minnesota,0.8
Sibley County,Minnesota,0.2
Stearns County,Minnesota,0.3
Stevens County,Minnesota,0.9
Todd County,Minnesota,0.3
Traverse County,Minnesota,3.9
Wilkin County,Minnesota,1
Winona County,Minnesota,0.3
Gogebic County,Michigan,2.4
Jefferson County,Missouri,0.3
Laclede County,Missouri,0.7
Lafayette County,Missouri,0.4
Lewis County,Missouri,0.3
Lincoln County,Missouri,0.3
Livingston County,Missouri,0.3
McDonald County,Missouri,2.9
Maries County,Missouri,0.6
Mercer County,Missouri,0.4
Monroe County,Missouri,0.3
Montgomery County,Missouri,0.2
Newton County,Missouri,2.3
Cerro Gordo County,Iowa,0.2
Chickasaw County,Iowa,0.1
Gwinnett County,Georgia,0.5
Habersham County,Georgia,0.5
Harris County,Georgia,0.3
Henry County,Georgia,0.3
Jasper County,Georgia,0.4
Jenkins County,Georgia,0.3
Lamar County,Georgia,0.3
Lanier County,Georgia,0.5
Lincoln County,Georgia,0.4
McDuffie County,Georgia,0.3
McIntosh County,Georgia,0.4
Madison County,Georgia,0.3
Mitchell County,Georgia,0.3
Morgan County,Georgia,0.3
Ouachita Parish,Louisiana,0.2
Plaquemines Parish,Louisiana,1.6
Rapides Parish,Louisiana,0.8
Richland Parish,Louisiana,0.3
Sabine Parish,Louisiana,8.6
St. Helena Parish,Louisiana,0.3
St. John the Baptist Parish,Louisiana,0.3
St. Landry Parish,Louisiana,0.3
Sanders County,Montana,4.4
Ottawa County,Kansas,0.4
Yellow Medicine County,Minnesota,3
Amite County,Mississippi,0.2
Attala County,Mississippi,0.2
Bolivar County,Mississippi,0.1
Calhoun County,Mississippi,0.1
Claiborne County,Mississippi,0.1
Coahoma County,Mississippi,0.1
Franklin County,Mississippi,0.2
George County,Mississippi,0.3
Grenada County,Mississippi,0.2
Holmes County,Mississippi,0.1
Humphreys County,Mississippi,0.1
Jackson County,Mississippi,0.4
Osage County,Missouri,0.2
Ozark County,Missouri,0.7
Pemiscot County,Missouri,0.3
Phelps County,Missouri,0.6
Polk County,Missouri,0.6
Ralls County,Missouri,0.1
Ray County,Missouri,0.5
Ripley County,Missouri,0.9
St. Francois County,Missouri,0.4
Schuyler County,Missouri,0.2
Scotland County,Missouri,0.2
Stoddard County,Missouri,0.4
Taney County,Missouri,0.8
Warren County,Missouri,0.4
Wayne County,Missouri,0.4
Oglethorpe County,Georgia,0.2
Paulding County,Georgia,0.3
Pierce County,Georgia,0.4
Pike County,Georgia,0.3
Quitman County,Georgia,0.2
Richmond County,Georgia,0.3
Screven County,Georgia,0.3
Stephens County,Georgia,0.3
Talbot County,Georgia,0.3
Taylor County,Georgia,0.1
Thomas County,Georgia,0.4
Turner County,Georgia,0.3
Twiggs County,Georgia,0.3
Union County,Georgia,0.3
Ware County,Georgia,0.3
Wayne County,Georgia,0.4
St. Martin Parish,Louisiana,0.4
Tangipahoa Parish,Louisiana,0.3
Tensas Parish,Louisiana,0.1
Vermilion Parish,Louisiana,0.4
Vernon Parish,Louisiana,1.4
Davis County,Iowa,0.2
Decatur County,Iowa,0.4
Dubuque County,Iowa,0.2
Fayette County,Iowa,0.1
Franklin County,Iowa,0.2
Grundy County,Iowa,0
Guthrie County,Iowa,0.2
Howard County,Iowa,0.1
Jefferson County,Mississippi,0.2
Jones County,Mississippi,0.5
Lafayette County,Mississippi,0.3
West Feliciana Parish,Louisiana,0.1
Franklin County,Maine,0.4
Knox County,Maine,0.4
Oxford County,Maine,0.4
St. Louis city,Missouri,0.3
Big Horn County,Montana,64.3
Blaine County,Montana,49.4
Carbon County,Montana,0.8
Chouteau County,Montana,21.8
Custer County,Montana,1.7
Deer Lodge County,Montana,3.1
Fergus County,Montana,1.2
Garfield County,Montana,0.4
Granite County,Montana,0.4
Jefferson County,Montana,1.4
Muscogee County,Georgia,0.4
Crawford County,Kansas,0.9
Edwards County,Kansas,0.7
Ellis County,Kansas,0.3
Ellsworth County,Kansas,0.6
Geary County,Kansas,1
Grant County,Kansas,1.2
Greenwood County,Kansas,1
Harper County,Kansas,1.1
Harvey County,Kansas,0.7
Jefferson County,Kansas,0.9
Johnson County,Kansas,0.4
Labette County,Kansas,2.2
Logan County,Kansas,0.5
McPherson County,Kansas,0.4
Marshall County,Kansas,0.3
Ida County,Iowa,0.2
Jackson County,Iowa,0.2
Jefferson County,Iowa,0.2
Johnson County,Iowa,0.2
Keokuk County,Iowa,0.1
Lucas County,Iowa,0.2
Lyon County,Iowa,0.1
Mahaska County,Iowa,0.3
Mills County,Iowa,0.3
Monroe County,Iowa,0.1
Osceola County,Iowa,0.3
Plymouth County,Iowa,0.3
Polk County,Iowa,0.3
Ringgold County,Iowa,0.3
Sioux County,Iowa,0.3
Tama County,Iowa,7.5
Washington County,Iowa,0.3
Wayne County,Iowa,0.2
Penobscot County,Maine,1.2
Sagadahoc County,Maine,0.4
Waldo County,Maine,0.4
Anne Arundel County,Maryland,0.3
Caroline County,Maryland,0.4
Cecil County,Maryland,0.3
Dorchester County,Maryland,0.3
Frederick County,Maryland,0.3
Garrett County,Maryland,0.1
Liberty County,Montana,0.2
Lincoln County,Montana,0.9
McCone County,Montana,0.4
Park County,Montana,0.8
Phillips County,Montana,8.3
Powell County,Montana,4.4
Roosevelt County,Montana,60.4
Rosebud County,Montana,34.7
Sheridan County,Montana,1.7
Montgomery County,Kansas,3.3
Morton County,Kansas,1.1
Nemaha County,Kansas,0.5
Osborne County,Kansas,0.5
Pottawatomie County,Kansas,0.8
Rawlins County,Kansas,0.2
Riley County,Kansas,0.6
Rush County,Kansas,0.5
Scott County,Kansas,0.6
Shawnee County,Kansas,1.2
Sherman County,Kansas,0.3
Stanton County,Kansas,1.2
Thomas County,Kansas,0.5
Wabaunsee County,Kansas,0.5
Woodson County,Kansas,1.1
Barren County,Kentucky,0.2
Winnebago County,Iowa,0.2
Winneshiek County,Iowa,0.1
Allen County,Kansas,0.8
Anderson County,Kansas,0.5
Barber County,Kansas,0.6
Barton County,Kansas,0.5
Chase County,Kansas,0.4
Chautauqua County,Kansas,4.1
Iron County,Michigan,0.9
Jackson County,Michigan,0.4
Kalkaska County,Michigan,0.9
Keweenaw County,Michigan,0.1
Lake County,Michigan,0.8
Lenawee County,Michigan,0.5
Luce County,Michigan,5
Harford County,Maryland,0.3
Washington County,Maryland,0.2
Worcester County,Maryland,0.3
Baltimore city,Maryland,0.4
Stillwater County,Montana,0.8
Teton County,Montana,1.4
Toole County,Montana,4.5
Wibaux County,Montana,0.4
Antelope County,Nebraska,0.2
Boone County,Nebraska,0.2
Box Butte County,Nebraska,3.6
Buffalo County,Nebraska,0.3
Burt County,Nebraska,1.7
Chase County,Nebraska,0.1
Cheyenne County,Nebraska,0.7
Dixon County,Nebraska,0.4
Douglas County,Nebraska,0.7
Bath County,Kentucky,0.3
Boone County,Kentucky,0.2
Bourbon County,Kentucky,0.2
Boyle County,Kentucky,0.2
Breckinridge County,Kentucky,0.3
Caldwell County,Kentucky,0.1
Carlisle County,Kentucky,0.5
Casey County,Kentucky,0.2
Christian County,Kentucky,0.6
Clinton County,Kentucky,0.2
Elliott County,Kentucky,0.1
Fayette County,Kentucky,0.3
Fleming County,Kentucky,0.1
Garrard County,Kentucky,0.1
Graves County,Kentucky,0.2
Grayson County,Kentucky,0.2
Macomb County,Michigan,0.3
Manistee County,Michigan,2.1
Mason County,Michigan,1
Monroe County,Michigan,0.3
Montmorency County,Michigan,0.4
Oakland County,Michigan,0.3
Fort Bend County,Texas,0.4
Dukes County,Massachusetts,1.1
Essex County,Massachusetts,0.4
Hampshire County,Massachusetts,0.2
Nantucket County,Massachusetts,0.1
Vieques Municipio,Puerto Rico,0.7
Ector County,Texas,1
Dundy County,Nebraska,0.6
Franklin County,Nebraska,0.3
Gage County,Nebraska,0.5
Garfield County,Nebraska,0
Hamilton County,Nebraska,0.2
Hitchcock County,Nebraska,0.4
Howard County,Nebraska,0.4
Keith County,Nebraska,0.5
Kimball County,Nebraska,1.3
Lancaster County,Nebraska,0.7
Loup County,Nebraska,0.2
Otoe County,Nebraska,0.3
Perkins County,Nebraska,0.2
Platte County,Nebraska,0.7
Richardson County,Nebraska,3
Sarpy County,Nebraska,0.5
Yakima County,Washington,4.3
Berkeley County,West Virginia,0.3
Braxton County,West Virginia,0.3
Brooke County,West Virginia,0.1
Grant County,West Virginia,0.2
Hampshire County,West Virginia,0.2
Harrison County,West Virginia,0.2
Kanawha County,West Virginia,0.2
Lincoln County,West Virginia,0.1
Marshall County,West Virginia,0.1
Mason County,West Virginia,0.2
Mineral County,West Virginia,0.1
Monroe County,West Virginia,0.2
King George County,Virginia,0.5
Lancaster County,Virginia,0.2
Mathews County,Virginia,0.2
Mecklenburg County,Virginia,0.2
Camuy Municipio,Puerto Rico,0.3
Cata̱o Municipi,Puerto Rico,1
Cayey Municipio,Puerto Rico,0.4
Cidra Municipio,Puerto Rico,0.4
Coamo Municipio,Puerto Rico,0.3
Fajardo Municipio,Puerto Rico,0.7
Guayama Municipio,Puerto Rico,0.8
Lincoln County,Idaho,0.7
Payette County,Idaho,1.1
Adams County,Illinois,0.2
Cass County,Illinois,0.3
Clay County,Illinois,0.2
De Witt County,Illinois,0.2
Edgar County,Illinois,0.1
Greene County,Illinois,0.2
Hardin County,Illinois,0.6
Henry County,Illinois,0.2
Jasper County,Illinois,0.1
Kane County,Illinois,0.6
Lee County,Illinois,0.2
McLean County,Illinois,0.2
Marshall County,Illinois,0.2
Montgomery County,Illinois,0.2
Kanabec County,Minnesota,0.6
Kittson County,Minnesota,0.1
Koochiching County,Minnesota,2.3
Mahnomen County,Minnesota,40.9
Morrison County,Minnesota,0.2
Norman County,Minnesota,1.6
Ramsey County,Minnesota,0.8
Roseau County,Minnesota,1.3
Swift County,Minnesota,0.4
Waseca County,Minnesota,0.8
Wright County,Minnesota,0.3
Carroll County,Mississippi,0.1
Clay County,Mississippi,0.1
Forrest County,Mississippi,0.2
Hinds County,Mississippi,0.2
Jasper County,Mississippi,0.1
Morgan County,West Virginia,0.3
Washington Parish,Louisiana,0.3
West Carroll Parish,Louisiana,0.4
Kennebec County,Maine,0.5
Allegany County,Maryland,0.1
Queen Anne's County,Maryland,0.3
Talbot County,Maryland,0.2
Berkshire County,Massachusetts,0.2
Suffolk County,Massachusetts,0.4
Calhoun County,Michigan,0.6
Guayanilla Municipio,Puerto Rico,0.4
